ID_RRES_v5,Module
FGRAMPH1_01T08987,F03
FGRAMPH1_01T08989,F04
FGRAMPH1_01T08991,F14
FGRAMPH1_01T08993,F04
FGRAMPH1_01T08995,F02
FGRAMPH1_01T08997,F10
FGRAMPH1_01T09003,F04
FGRAMPH1_01T09005,F01
FGRAMPH1_01T09007,F01
FGRAMPH1_01T09009,F01
FGRAMPH1_01T09017,F06
FGRAMPH1_01T09019,F04
FGRAMPH1_01T09021,F18
FGRAMPH1_01T09023,F03
FGRAMPH1_01T09025,F08
FGRAMPH1_01T09027,F06
FGRAMPH1_01T09029,F01
FGRAMPH1_01T09031,F15
FGRAMPH1_01T09033,F05
FGRAMPH1_01T09035,F01
FGRAMPH1_01T09047,F03
FGRAMPH1_01T09057,F03
FGRAMPH1_01T09059,F14
FGRAMPH1_01T09061,F01
FGRAMPH1_01T09063,F04
FGRAMPH1_01T09065,F04
FGRAMPH1_01T09067,F01
FGRAMPH1_01T09069,F04
FGRAMPH1_01T09071,F01
FGRAMPH1_01T09073,F01
FGRAMPH1_01T09075,F01
FGRAMPH1_01T09077,F12
FGRAMPH1_01T09079,F04
FGRAMPH1_01T09081,F04
FGRAMPH1_01T09083,F03
FGRAMPH1_01T09087,F03
FGRAMPH1_01T09089,F08
FGRAMPH1_01T09093,F04
FGRAMPH1_01T09095,F04
FGRAMPH1_01T09101,F04
FGRAMPH1_01T09109,F04
FGRAMPH1_01T09111,F08
FGRAMPH1_01T09117,F04
FGRAMPH1_01T09119,F04
FGRAMPH1_01T09121,F08
FGRAMPH1_01T09127,F03
FGRAMPH1_01T09131,F01
FGRAMPH1_01T09133,F06
FGRAMPH1_01T09135,F04
FGRAMPH1_01T09137,F01
FGRAMPH1_01T09139,F03
FGRAMPH1_01T09141,F06
FGRAMPH1_01T09143,F14
FGRAMPH1_01T09145,F03
FGRAMPH1_01T09149,F18
FGRAMPH1_01T09161,F02
FGRAMPH1_01T09163,F08
FGRAMPH1_01T09165,F01
FGRAMPH1_01T09171,F06
FGRAMPH1_01T09175,F01
FGRAMPH1_01T09179,F09
FGRAMPH1_01T09181,F01
FGRAMPH1_01T09183,F02
FGRAMPH1_01T09185,F01
FGRAMPH1_01T09187,F02
FGRAMPH1_01T09189,F01
FGRAMPH1_01T09193,F05
FGRAMPH1_01T09195,F14
FGRAMPH1_01T09201,F04
FGRAMPH1_01T09207,F01
FGRAMPH1_01T09211,F03
FGRAMPH1_01T09213,F04
FGRAMPH1_01T09215,F04
FGRAMPH1_01T09217,F06
FGRAMPH1_01T09219,F03
FGRAMPH1_01T09221,F04
FGRAMPH1_01T09223,F03
FGRAMPH1_01T09225,F03
FGRAMPH1_01T09227,F04
FGRAMPH1_01T09233,F11
FGRAMPH1_01T09239,F01
FGRAMPH1_01T09241,F01
FGRAMPH1_01T09245,F01
FGRAMPH1_01T09249,F06
FGRAMPH1_01T09251,F01
FGRAMPH1_01T09253,F01
FGRAMPH1_01T09259,F03
FGRAMPH1_01T09263,F01
FGRAMPH1_01T09277,F03
FGRAMPH1_01T09279,F04
FGRAMPH1_01T09281,F08
FGRAMPH1_01T09283,F05
FGRAMPH1_01T09285,F01
FGRAMPH1_01T09287,F04
FGRAMPH1_01T09291,F08
FGRAMPH1_01T09293,F09
FGRAMPH1_01T09295,F01
FGRAMPH1_01T09315,F09
FGRAMPH1_01T09319,F01
FGRAMPH1_01T09325,F04
FGRAMPH1_01T09327,F01
FGRAMPH1_01T09329,F01
FGRAMPH1_01T09331,F06
FGRAMPH1_01T09333,F04
FGRAMPH1_01T09335,F04
FGRAMPH1_01T09337,F04
FGRAMPH1_01T09351,F04
FGRAMPH1_01T09353,F01
FGRAMPH1_01T09363,F14
FGRAMPH1_01T09365,F03
FGRAMPH1_01T09367,F04
FGRAMPH1_01T09371,F04
FGRAMPH1_01T09375,F10
FGRAMPH1_01T09381,F03
FGRAMPH1_01T09385,F01
FGRAMPH1_01T09387,F01
FGRAMPH1_01T09389,F04
FGRAMPH1_01T09399,F04
FGRAMPH1_01T09401,F01
FGRAMPH1_01T09403,F04
FGRAMPH1_01T09405,F01
FGRAMPH1_01T09407,F08
FGRAMPH1_01T09417,F01
FGRAMPH1_01T09419,F01
FGRAMPH1_01T09421,F01
FGRAMPH1_01T09425,F04
FGRAMPH1_01T09427,F01
FGRAMPH1_01T09429,F03
FGRAMPH1_01T09433,F04
FGRAMPH1_01T09435,F07
FGRAMPH1_01T09439,F02
FGRAMPH1_01T09441,F01
FGRAMPH1_01T09455,F03
FGRAMPH1_01T09471,F04
FGRAMPH1_01T09479,F05
FGRAMPH1_01T09481,F01
FGRAMPH1_01T09483,F04
FGRAMPH1_01T09485,F08
FGRAMPH1_01T09487,F03
FGRAMPH1_01T09489,F01
FGRAMPH1_01T09495,F04
FGRAMPH1_01T09497,F04
FGRAMPH1_01T09499,F04
FGRAMPH1_01T09501,F04
FGRAMPH1_01T09505,F04
FGRAMPH1_01T09509,F03
FGRAMPH1_01T09511,F06
FGRAMPH1_01T09513,F12
FGRAMPH1_01T09523,F02
FGRAMPH1_01T09527,F01
FGRAMPH1_01T09531,F01
FGRAMPH1_01T09533,F04
FGRAMPH1_01T09537,F07
FGRAMPH1_01T09541,F03
FGRAMPH1_01T09543,F01
FGRAMPH1_01T09545,F02
FGRAMPH1_01T09563,F01
FGRAMPH1_01T09567,F02
FGRAMPH1_01T09569,F01
FGRAMPH1_01T09571,F03
FGRAMPH1_01T09573,F01
FGRAMPH1_01T09575,F14
FGRAMPH1_01T09577,F03
FGRAMPH1_01T09579,F10
FGRAMPH1_01T09583,F01
FGRAMPH1_01T09589,F04
FGRAMPH1_01T09591,F14
FGRAMPH1_01T09595,F01
FGRAMPH1_01T09597,F01
FGRAMPH1_01T09601,F02
FGRAMPH1_01T09607,F01
FGRAMPH1_01T09609,F03
FGRAMPH1_01T09617,F02
FGRAMPH1_01T09619,F09
FGRAMPH1_01T09621,F01
FGRAMPH1_01T09623,F07
FGRAMPH1_01T09625,F05
FGRAMPH1_01T09627,F11
FGRAMPH1_01T09631,F01
FGRAMPH1_01T09633,F01
FGRAMPH1_01T09637,F12
FGRAMPH1_01T09639,F13
FGRAMPH1_01T09641,F05
FGRAMPH1_01T09643,F05
FGRAMPH1_01T09651,F04
FGRAMPH1_01T09655,F01
FGRAMPH1_01T09661,F01
FGRAMPH1_01T09663,F05
FGRAMPH1_01T09665,F02
FGRAMPH1_01T09669,F01
FGRAMPH1_01T09671,F08
FGRAMPH1_01T09673,F03
FGRAMPH1_01T09675,F04
FGRAMPH1_01T09681,F03
FGRAMPH1_01T09683,F05
FGRAMPH1_01T09685,F06
FGRAMPH1_01T09687,F04
FGRAMPH1_01T09689,F06
FGRAMPH1_01T09691,F02
FGRAMPH1_01T09693,F04
FGRAMPH1_01T09697,F02
FGRAMPH1_01T09699,F08
FGRAMPH1_01T09701,F06
FGRAMPH1_01T09703,F01
FGRAMPH1_01T09705,F01
FGRAMPH1_01T09707,F01
FGRAMPH1_01T09709,F01
FGRAMPH1_01T09715,F01
FGRAMPH1_01T09717,F15
FGRAMPH1_01T09721,F03
FGRAMPH1_01T09723,F01
FGRAMPH1_01T09725,F06
FGRAMPH1_01T09727,F01
FGRAMPH1_01T09729,F05
FGRAMPH1_01T09731,F05
FGRAMPH1_01T09733,F03
FGRAMPH1_01T09735,F02
FGRAMPH1_01T09739,F03
FGRAMPH1_01T09741,F03
FGRAMPH1_01T09743,F03
FGRAMPH1_01T09745,F06
FGRAMPH1_01T09751,F02
FGRAMPH1_01T09755,F04
FGRAMPH1_01T09757,F04
FGRAMPH1_01T09759,F01
FGRAMPH1_01T09779,F02
FGRAMPH1_01T09781,F07
FGRAMPH1_01T09783,F10
FGRAMPH1_01T09785,F05
FGRAMPH1_01T09787,F14
FGRAMPH1_01T09789,F03
FGRAMPH1_01T09795,F03
FGRAMPH1_01T09797,F01
FGRAMPH1_01T09799,F01
FGRAMPH1_01T09803,F01
FGRAMPH1_01T09807,F01
FGRAMPH1_01T09809,F01
FGRAMPH1_01T09811,F02
FGRAMPH1_01T09815,F02
FGRAMPH1_01T09819,F01
FGRAMPH1_01T09821,F01
FGRAMPH1_01T09823,F01
FGRAMPH1_01T09825,F02
FGRAMPH1_01T09829,F05
FGRAMPH1_01T09831,F01
FGRAMPH1_01T09833,F02
FGRAMPH1_01T09835,F04
FGRAMPH1_01T09837,F05
FGRAMPH1_01T09839,F02
FGRAMPH1_01T09841,F07
FGRAMPH1_01T09843,F02
FGRAMPH1_01T09847,F06
FGRAMPH1_01T09849,F09
FGRAMPH1_01T09851,F03
FGRAMPH1_01T09855,F09
FGRAMPH1_01T09857,F01
FGRAMPH1_01T09859,F01
FGRAMPH1_01T09861,F01
FGRAMPH1_01T09863,F03
FGRAMPH1_01T09865,F02
FGRAMPH1_01T09867,F05
FGRAMPH1_01T09869,F01
FGRAMPH1_01T09871,F01
FGRAMPH1_01T09873,F03
FGRAMPH1_01T09875,F03
FGRAMPH1_01T09879,F01
FGRAMPH1_01T09881,F04
FGRAMPH1_01T09885,F01
FGRAMPH1_01T09901,F02
FGRAMPH1_01T09903,F03
FGRAMPH1_01T09907,F03
FGRAMPH1_01T09909,F07
FGRAMPH1_01T09911,F07
FGRAMPH1_01T09913,F05
FGRAMPH1_01T09915,F06
FGRAMPH1_01T09919,F07
FGRAMPH1_01T09921,F02
FGRAMPH1_01T09923,F09
FGRAMPH1_01T09925,F03
FGRAMPH1_01T09927,F01
FGRAMPH1_01T09929,F02
FGRAMPH1_01T09931,F07
FGRAMPH1_01T09933,F02
FGRAMPH1_01T09937,F17
FGRAMPH1_01T09939,F01
FGRAMPH1_01T09941,F01
FGRAMPH1_01T09943,F01
FGRAMPH1_01T09945,F02
FGRAMPH1_01T09947,F04
FGRAMPH1_01T09949,F01
FGRAMPH1_01T09951,F02
FGRAMPH1_01T09955,F09
FGRAMPH1_01T09957,F02
FGRAMPH1_01T09959,F01
FGRAMPH1_01T09961,F04
FGRAMPH1_01T09963,F07
FGRAMPH1_01T09965,F01
FGRAMPH1_01T09967,F13
FGRAMPH1_01T09971,F08
FGRAMPH1_01T09975,F07
FGRAMPH1_01T09977,F07
FGRAMPH1_01T09979,F09
FGRAMPH1_01T09981,F01
FGRAMPH1_01T09983,F02
FGRAMPH1_01T09985,F07
FGRAMPH1_01T09987,F02
FGRAMPH1_01T09991,F01
FGRAMPH1_01T09993,F01
FGRAMPH1_01T09995,F11
FGRAMPH1_01T09997,F07
FGRAMPH1_01T09999,F07
FGRAMPH1_01T10001,F01
FGRAMPH1_01T10003,F17
FGRAMPH1_01T10005,F02
FGRAMPH1_01T10007,F02
FGRAMPH1_01T10009,F01
FGRAMPH1_01T10011,F04
FGRAMPH1_01T10017,F02
FGRAMPH1_01T10021,F01
FGRAMPH1_01T10025,F05
FGRAMPH1_01T10027,F03
FGRAMPH1_01T10031,F03
FGRAMPH1_01T10033,F14
FGRAMPH1_01T10037,F01
FGRAMPH1_01T10039,F02
FGRAMPH1_01T10041,F09
FGRAMPH1_01T10043,F01
FGRAMPH1_01T10047,F02
FGRAMPH1_01T10051,F05
FGRAMPH1_01T10055,F01
FGRAMPH1_01T10057,F06
FGRAMPH1_01T10059,F02
FGRAMPH1_01T10061,F05
FGRAMPH1_01T10065,F04
FGRAMPH1_01T10067,F01
FGRAMPH1_01T10069,F03
FGRAMPH1_01T10071,F02
FGRAMPH1_01T10079,F06
FGRAMPH1_01T10081,F05
FGRAMPH1_01T10085,F02
FGRAMPH1_01T10087,F01
FGRAMPH1_01T10089,F02
FGRAMPH1_01T10091,F01
FGRAMPH1_01T10093,F02
FGRAMPH1_01T10095,F07
FGRAMPH1_01T10097,F03
FGRAMPH1_01T10099,F12
FGRAMPH1_01T10101,F07
FGRAMPH1_01T10103,F02
FGRAMPH1_01T10105,F01
FGRAMPH1_01T10107,F05
FGRAMPH1_01T10109,F02
FGRAMPH1_01T10113,F01
FGRAMPH1_01T10115,F01
FGRAMPH1_01T10123,F02
FGRAMPH1_01T10125,F03
FGRAMPH1_01T10127,F03
FGRAMPH1_01T10129,F01
FGRAMPH1_01T10131,F10
FGRAMPH1_01T10133,F09
FGRAMPH1_01T10135,F01
FGRAMPH1_01T10137,F04
FGRAMPH1_01T10139,F05
FGRAMPH1_01T10141,F08
FGRAMPH1_01T10145,F02
FGRAMPH1_01T10147,F05
FGRAMPH1_01T10149,F02
FGRAMPH1_01T10151,F01
FGRAMPH1_01T10157,F03
FGRAMPH1_01T10159,F03
FGRAMPH1_01T10161,F02
FGRAMPH1_01T10163,F01
FGRAMPH1_01T10167,F02
FGRAMPH1_01T10169,F15
FGRAMPH1_01T10171,F01
FGRAMPH1_01T10173,F01
FGRAMPH1_01T10175,F09
FGRAMPH1_01T10177,F03
FGRAMPH1_01T10179,F04
FGRAMPH1_01T10181,F02
FGRAMPH1_01T10183,F05
FGRAMPH1_01T10187,F02
FGRAMPH1_01T10189,F02
FGRAMPH1_01T10195,F04
FGRAMPH1_01T10199,F11
FGRAMPH1_01T10201,F11
FGRAMPH1_01T10205,F08
FGRAMPH1_01T10209,F04
FGRAMPH1_01T10211,F11
FGRAMPH1_01T10213,F06
FGRAMPH1_01T10215,F01
FGRAMPH1_01T10217,F01
FGRAMPH1_01T10219,F01
FGRAMPH1_01T10221,F02
FGRAMPH1_01T10223,F01
FGRAMPH1_01T10225,F05
FGRAMPH1_01T10227,F10
FGRAMPH1_01T10231,F10
FGRAMPH1_01T10235,F12
FGRAMPH1_01T10239,F06
FGRAMPH1_01T10241,F02
FGRAMPH1_01T10243,F01
FGRAMPH1_01T10245,F01
FGRAMPH1_01T10247,F01
FGRAMPH1_01T10249,F05
FGRAMPH1_01T10251,F06
FGRAMPH1_01T10253,F01
FGRAMPH1_01T10255,F01
FGRAMPH1_01T10257,F02
FGRAMPH1_01T10261,F09
FGRAMPH1_01T10263,F04
FGRAMPH1_01T10265,F03
FGRAMPH1_01T10267,F10
FGRAMPH1_01T10271,F03
FGRAMPH1_01T10273,F08
FGRAMPH1_01T10275,F02
FGRAMPH1_01T10277,F03
FGRAMPH1_01T10279,F02
FGRAMPH1_01T10281,F02
FGRAMPH1_01T10283,F01
FGRAMPH1_01T10285,F03
FGRAMPH1_01T10287,F01
FGRAMPH1_01T10289,F05
FGRAMPH1_01T10291,F03
FGRAMPH1_01T10293,F04
FGRAMPH1_01T10297,F04
FGRAMPH1_01T10301,F02
FGRAMPH1_01T10303,F01
FGRAMPH1_01T10305,F07
FGRAMPH1_01T10307,F01
FGRAMPH1_01T10309,F17
FGRAMPH1_01T10311,F11
FGRAMPH1_01T10313,F01
FGRAMPH1_01T10315,F03
FGRAMPH1_01T10317,F01
FGRAMPH1_01T10319,F05
FGRAMPH1_01T10323,F02
FGRAMPH1_01T10325,F01
FGRAMPH1_01T10331,F01
FGRAMPH1_01T10333,F02
FGRAMPH1_01T10335,F05
FGRAMPH1_01T10337,F01
FGRAMPH1_01T10339,F02
FGRAMPH1_01T10341,F01
FGRAMPH1_01T10343,F04
FGRAMPH1_01T10345,F01
FGRAMPH1_01T10347,F01
FGRAMPH1_01T10349,F16
FGRAMPH1_01T10351,F09
FGRAMPH1_01T10353,F02
FGRAMPH1_01T10355,F01
FGRAMPH1_01T10359,F02
FGRAMPH1_01T10361,F01
FGRAMPH1_01T10363,F01
FGRAMPH1_01T10365,F06
FGRAMPH1_01T10367,F05
FGRAMPH1_01T10369,F10
FGRAMPH1_01T10371,F03
FGRAMPH1_01T10373,F03
FGRAMPH1_01T10375,F03
FGRAMPH1_01T10377,F01
FGRAMPH1_01T10379,F07
FGRAMPH1_01T10381,F03
FGRAMPH1_01T10383,F01
FGRAMPH1_01T10385,F05
FGRAMPH1_01T10387,F02
FGRAMPH1_01T10389,F11
FGRAMPH1_01T10393,F03
FGRAMPH1_01T10397,F01
FGRAMPH1_01T10401,F03
FGRAMPH1_01T10403,F09
FGRAMPH1_01T10405,F01
FGRAMPH1_01T10407,F07
FGRAMPH1_01T10409,F02
FGRAMPH1_01T10411,F02
FGRAMPH1_01T10413,F10
FGRAMPH1_01T10415,F03
FGRAMPH1_01T10421,F05
FGRAMPH1_01T10423,F02
FGRAMPH1_01T10425,F01
FGRAMPH1_01T10427,F01
FGRAMPH1_01T10429,F10
FGRAMPH1_01T10431,F05
FGRAMPH1_01T10433,F04
FGRAMPH1_01T10435,F06
FGRAMPH1_01T10437,F03
FGRAMPH1_01T10439,F02
FGRAMPH1_01T10441,F01
FGRAMPH1_01T10443,F05
FGRAMPH1_01T10449,F01
FGRAMPH1_01T10451,F02
FGRAMPH1_01T10453,F03
FGRAMPH1_01T10455,F01
FGRAMPH1_01T10459,F01
FGRAMPH1_01T10465,F01
FGRAMPH1_01T10467,F01
FGRAMPH1_01T10469,F05
FGRAMPH1_01T10471,F08
FGRAMPH1_01T10473,F02
FGRAMPH1_01T10477,F01
FGRAMPH1_01T10479,F03
FGRAMPH1_01T10481,F03
FGRAMPH1_01T10483,F09
FGRAMPH1_01T10485,F04
FGRAMPH1_01T10487,F03
FGRAMPH1_01T10489,F01
FGRAMPH1_01T10491,F08
FGRAMPH1_01T10493,F07
FGRAMPH1_01T10495,F02
FGRAMPH1_01T10497,F10
FGRAMPH1_01T10499,F06
FGRAMPH1_01T10501,F10
FGRAMPH1_01T10503,F11
FGRAMPH1_01T10505,F02
FGRAMPH1_01T10507,F08
FGRAMPH1_01T10513,F16
FGRAMPH1_01T10515,F06
FGRAMPH1_01T10519,F06
FGRAMPH1_01T10521,F01
FGRAMPH1_01T10523,F06
FGRAMPH1_01T10525,F02
FGRAMPH1_01T10527,F03
FGRAMPH1_01T10529,F08
FGRAMPH1_01T10531,F06
FGRAMPH1_01T10533,F05
FGRAMPH1_01T10535,F05
FGRAMPH1_01T10539,F15
FGRAMPH1_01T10541,F02
FGRAMPH1_01T10545,F04
FGRAMPH1_01T10547,F07
FGRAMPH1_01T10549,F03
FGRAMPH1_01T10555,F01
FGRAMPH1_01T10559,F10
FGRAMPH1_01T10561,F02
FGRAMPH1_01T10563,F01
FGRAMPH1_01T10565,F05
FGRAMPH1_01T10567,F01
FGRAMPH1_01T10571,F12
FGRAMPH1_01T10573,F01
FGRAMPH1_01T10575,F08
FGRAMPH1_01T10577,F07
FGRAMPH1_01T10579,F14
FGRAMPH1_01T10581,F08
FGRAMPH1_01T10583,F02
FGRAMPH1_01T10585,F04
FGRAMPH1_01T10587,F05
FGRAMPH1_01T10589,F03
FGRAMPH1_01T10593,F12
FGRAMPH1_01T10595,F11
FGRAMPH1_01T10599,F04
FGRAMPH1_01T10603,F04
FGRAMPH1_01T10605,F10
FGRAMPH1_01T10607,F03
FGRAMPH1_01T10609,F02
FGRAMPH1_01T10611,F01
FGRAMPH1_01T10613,F02
FGRAMPH1_01T10615,F01
FGRAMPH1_01T10621,F01
FGRAMPH1_01T10623,F04
FGRAMPH1_01T10625,F02
FGRAMPH1_01T10629,F01
FGRAMPH1_01T10631,F01
FGRAMPH1_01T10635,F01
FGRAMPH1_01T10637,F03
FGRAMPH1_01T10639,F05
FGRAMPH1_01T10641,F01
FGRAMPH1_01T10643,F04
FGRAMPH1_01T10645,F02
FGRAMPH1_01T10647,F03
FGRAMPH1_01T10649,F04
FGRAMPH1_01T10651,F05
FGRAMPH1_01T10655,F01
FGRAMPH1_01T10657,F08
FGRAMPH1_01T10659,F05
FGRAMPH1_01T10661,F03
FGRAMPH1_01T10663,F06
FGRAMPH1_01T10665,F06
FGRAMPH1_01T10667,F01
FGRAMPH1_01T10669,F03
FGRAMPH1_01T10671,F05
FGRAMPH1_01T10673,F06
FGRAMPH1_01T10675,F02
FGRAMPH1_01T10677,F01
FGRAMPH1_01T10679,F01
FGRAMPH1_01T10683,F05
FGRAMPH1_01T10685,F03
FGRAMPH1_01T10687,F02
FGRAMPH1_01T10689,F05
FGRAMPH1_01T10691,F01
FGRAMPH1_01T10693,F01
FGRAMPH1_01T10695,F04
FGRAMPH1_01T10697,F08
FGRAMPH1_01T10699,F02
FGRAMPH1_01T10701,F01
FGRAMPH1_01T10705,F02
FGRAMPH1_01T10707,F11
FGRAMPH1_01T10709,F04
FGRAMPH1_01T10713,F03
FGRAMPH1_01T10715,F04
FGRAMPH1_01T10719,F10
FGRAMPH1_01T10721,F02
FGRAMPH1_01T10725,F11
FGRAMPH1_01T10727,F06
FGRAMPH1_01T10729,F02
FGRAMPH1_01T10731,F04
FGRAMPH1_01T10733,F04
FGRAMPH1_01T10735,F01
FGRAMPH1_01T10737,F06
FGRAMPH1_01T10743,F01
FGRAMPH1_01T10745,F02
FGRAMPH1_01T10747,F01
FGRAMPH1_01T10749,F06
FGRAMPH1_01T10751,F07
FGRAMPH1_01T10753,F02
FGRAMPH1_01T10755,F05
FGRAMPH1_01T10757,F05
FGRAMPH1_01T10759,F10
FGRAMPH1_01T10761,F03
FGRAMPH1_01T10763,F11
FGRAMPH1_01T10765,F05
FGRAMPH1_01T10769,F07
FGRAMPH1_01T10771,F06
FGRAMPH1_01T10773,F10
FGRAMPH1_01T10775,F01
FGRAMPH1_01T10777,F07
FGRAMPH1_01T10779,F03
FGRAMPH1_01T10781,F05
FGRAMPH1_01T10783,F01
FGRAMPH1_01T10785,F02
FGRAMPH1_01T10787,F07
FGRAMPH1_01T10789,F05
FGRAMPH1_01T10791,F05
FGRAMPH1_01T10797,F06
FGRAMPH1_01T10799,F11
FGRAMPH1_01T10801,F04
FGRAMPH1_01T10803,F02
FGRAMPH1_01T10805,F08
FGRAMPH1_01T10809,F04
FGRAMPH1_01T10811,F01
FGRAMPH1_01T10813,F02
FGRAMPH1_01T10815,F02
FGRAMPH1_01T10817,F03
FGRAMPH1_01T10819,F01
FGRAMPH1_01T10821,F01
FGRAMPH1_01T10823,F08
FGRAMPH1_01T10825,F01
FGRAMPH1_01T10833,F02
FGRAMPH1_01T10835,F09
FGRAMPH1_01T10839,F04
FGRAMPH1_01T10841,F11
FGRAMPH1_01T10847,F04
FGRAMPH1_01T10849,F04
FGRAMPH1_01T10851,F04
FGRAMPH1_01T10853,F02
FGRAMPH1_01T10855,F01
FGRAMPH1_01T10857,F04
FGRAMPH1_01T10861,F03
FGRAMPH1_01T10863,F01
FGRAMPH1_01T10865,F02
FGRAMPH1_01T10867,F01
FGRAMPH1_01T10869,F01
FGRAMPH1_01T10871,F01
FGRAMPH1_01T10873,F12
FGRAMPH1_01T10875,F02
FGRAMPH1_01T10877,F04
FGRAMPH1_01T10879,F16
FGRAMPH1_01T10881,F01
FGRAMPH1_01T10883,F02
FGRAMPH1_01T10885,F01
FGRAMPH1_01T10887,F04
FGRAMPH1_01T10891,F04
FGRAMPH1_01T10897,F01
FGRAMPH1_01T10899,F02
FGRAMPH1_01T10901,F01
FGRAMPH1_01T10903,F11
FGRAMPH1_01T10911,F04
FGRAMPH1_01T10917,F03
FGRAMPH1_01T10919,F04
FGRAMPH1_01T10923,F01
FGRAMPH1_01T10925,F02
FGRAMPH1_01T10927,F01
FGRAMPH1_01T10931,F14
FGRAMPH1_01T10933,F06
FGRAMPH1_01T10935,F04
FGRAMPH1_01T10937,F04
FGRAMPH1_01T10939,F01
FGRAMPH1_01T10943,F01
FGRAMPH1_01T10945,F03
FGRAMPH1_01T10967,F07
FGRAMPH1_01T10969,F02
FGRAMPH1_01T10971,F06
FGRAMPH1_01T10973,F01
FGRAMPH1_01T10975,F05
FGRAMPH1_01T10979,F02
FGRAMPH1_01T10981,F01
FGRAMPH1_01T10983,F10
FGRAMPH1_01T10987,F09
FGRAMPH1_01T10989,F07
FGRAMPH1_01T10993,F06
FGRAMPH1_01T11009,F02
FGRAMPH1_01T11011,F05
FGRAMPH1_01T11013,F06
FGRAMPH1_01T11015,F01
FGRAMPH1_01T11017,F04
FGRAMPH1_01T11023,F03
FGRAMPH1_01T11025,F02
FGRAMPH1_01T11029,F07
FGRAMPH1_01T11031,F01
FGRAMPH1_01T11033,F01
FGRAMPH1_01T11035,F06
FGRAMPH1_01T11037,F01
FGRAMPH1_01T11043,F03
FGRAMPH1_01T11045,F03
FGRAMPH1_01T11049,F05
FGRAMPH1_01T11053,F03
FGRAMPH1_01T11055,F11
FGRAMPH1_01T11057,F02
FGRAMPH1_01T11059,F02
FGRAMPH1_01T11061,F02
FGRAMPH1_01T11063,F02
FGRAMPH1_01T11065,F01
FGRAMPH1_01T11067,F09
FGRAMPH1_01T11069,F03
FGRAMPH1_01T11071,F06
FGRAMPH1_01T11073,F10
FGRAMPH1_01T11075,F06
FGRAMPH1_01T11079,F03
FGRAMPH1_01T11083,F01
FGRAMPH1_01T11085,F02
FGRAMPH1_01T11087,F08
FGRAMPH1_01T11089,F10
FGRAMPH1_01T11091,F01
FGRAMPH1_01T11093,F02
FGRAMPH1_01T11095,F01
FGRAMPH1_01T11103,F04
FGRAMPH1_01T11109,F05
FGRAMPH1_01T11111,F03
FGRAMPH1_01T11113,F04
FGRAMPH1_01T11117,F01
FGRAMPH1_01T11119,F01
FGRAMPH1_01T11121,F16
FGRAMPH1_01T11123,F01
FGRAMPH1_01T11125,F01
FGRAMPH1_01T11127,F04
FGRAMPH1_01T11131,F03
FGRAMPH1_01T11133,F02
FGRAMPH1_01T11137,F02
FGRAMPH1_01T11143,F02
FGRAMPH1_01T11145,F05
FGRAMPH1_01T11147,F03
FGRAMPH1_01T11149,F17
FGRAMPH1_01T11151,F09
FGRAMPH1_01T11153,F04
FGRAMPH1_01T11155,F05
FGRAMPH1_01T11157,F01
FGRAMPH1_01T11159,F04
FGRAMPH1_01T11161,F01
FGRAMPH1_01T11165,F11
FGRAMPH1_01T11167,F06
FGRAMPH1_01T11169,F01
FGRAMPH1_01T11173,F02
FGRAMPH1_01T11177,F01
FGRAMPH1_01T11181,F03
FGRAMPH1_01T11183,F18
FGRAMPH1_01T11185,F01
FGRAMPH1_01T11187,F08
FGRAMPH1_01T11201,F01
FGRAMPH1_01T11207,F03
FGRAMPH1_01T11209,F16
FGRAMPH1_01T11211,F01
FGRAMPH1_01T11213,F02
FGRAMPH1_01T11215,F07
FGRAMPH1_01T11219,F01
FGRAMPH1_01T11221,F05
FGRAMPH1_01T11223,F11
FGRAMPH1_01T11225,F02
FGRAMPH1_01T11227,F01
FGRAMPH1_01T11229,F16
FGRAMPH1_01T11231,F07
FGRAMPH1_01T11233,F01
FGRAMPH1_01T11235,F03
FGRAMPH1_01T11237,F11
FGRAMPH1_01T11239,F11
FGRAMPH1_01T11241,F05
FGRAMPH1_01T11243,F02
FGRAMPH1_01T11245,F05
FGRAMPH1_01T11247,F05
FGRAMPH1_01T11249,F02
FGRAMPH1_01T11251,F01
FGRAMPH1_01T11253,F01
FGRAMPH1_01T11255,F02
FGRAMPH1_01T11257,F08
FGRAMPH1_01T11263,F04
FGRAMPH1_01T11265,F11
FGRAMPH1_01T11267,F01
FGRAMPH1_01T11271,F02
FGRAMPH1_01T11273,F01
FGRAMPH1_01T11279,F03
FGRAMPH1_01T11281,F05
FGRAMPH1_01T11283,F17
FGRAMPH1_01T11285,F03
FGRAMPH1_01T11287,F01
FGRAMPH1_01T11289,F02
FGRAMPH1_01T11291,F03
FGRAMPH1_01T11293,F09
FGRAMPH1_01T11295,F09
FGRAMPH1_01T11297,F06
FGRAMPH1_01T11299,F08
FGRAMPH1_01T11301,F12
FGRAMPH1_01T11303,F12
FGRAMPH1_01T11305,F02
FGRAMPH1_01T11307,F08
FGRAMPH1_01T11309,F05
FGRAMPH1_01T11311,F02
FGRAMPH1_01T11313,F02
FGRAMPH1_01T11317,F05
FGRAMPH1_01T11319,F04
FGRAMPH1_01T11323,F02
FGRAMPH1_01T11325,F08
FGRAMPH1_01T11327,F05
FGRAMPH1_01T11329,F10
FGRAMPH1_01T11331,F05
