ID_RefSeq_v2.1,ID_RefSeq_v1.1,Module.Assignment
TraesCS1B03G0529100.1,TraesCS1B02G177900.1,W02
TraesCS1B03G0532100.1,TraesCS1B02G178700.1,W02
TraesCS1B03G0535400.1,TraesCS1B02G180000.1,W02
TraesCS1B03G0540000.1,TraesCS1B02G182000.1,W02
TraesCS1B03G0540700.1,TraesCS1B02G182200.1,W02
TraesCS1B03G0542400.1,TraesCS1B02G183100.1,W02
TraesCS1B03G0546000.1,TraesCS1B02G184600.1,W02
TraesCS1B03G0547800.1,TraesCS1B02G185600.1,W02
TraesCS1B03G0550700.1,TraesCS1B02G187200.1,W02
TraesCS1B03G0553200.1,TraesCS1B02G188300.1,W02
TraesCS1B03G0574000.1,TraesCS1B02G194100.1,W02
TraesCS1B03G0574100.1,TraesCS1B02G194200.1,W02
TraesCS1B03G0574200.1,TraesCS1B02G194300.1,W02
TraesCS1B03G0574300.1,TraesCS1B02G194400.1,W02
TraesCS1B03G0574400.1,TraesCS1B02G194500.1,W02
TraesCS1B03G0574500.1,TraesCS1B02G194600.1,W02
TraesCS1B03G0574600.1,TraesCS1B02G194700.1,W02
TraesCS1B03G0574700.1,TraesCS1B02G194800.1,W02
TraesCS1B03G0574900.1,TraesCS1B02G194900.1,W02
TraesCS1B03G0576700.1,TraesCS1B02G195900.1,W02
TraesCS1B03G0577400.1,TraesCS1B02G196400.1,W02
TraesCS1B03G0578700.1,TraesCS1B02G197000.1,W02
TraesCS1B03G0581400.1,TraesCS1B02G197900.1,W02
TraesCS1B03G0581900.1,TraesCS1B02G198100.1,W02
TraesCS1B03G0582700.1,TraesCS1B02G198700.1,W02
TraesCS1B03G0583100.1,TraesCS1B02G198900.1,W02
TraesCS1B03G0583700.1,TraesCS1B02G199200.1,W02
TraesCS1B03G0584400.1,TraesCS1B02G199500.1,W02
TraesCS1B03G0584600.1,TraesCS1B02G199600.1,W02
TraesCS1B03G0587700.1,TraesCS1B02G201100.1,W02
TraesCS1B03G0589800.1,TraesCS1B02G201800.1,W02
TraesCS1B03G0604800.1,TraesCS1B02G207100.1,W02
TraesCS1B03G0606100.1,TraesCS1B02G207700.1,W02
TraesCS1B03G0606600.1,TraesCS1B02G207900.1,W02
TraesCS1B03G0610200.1,TraesCS1B02G208900.1,W02
TraesCS1B03G0612700.1,TraesCS1B02G209700.1,W02
TraesCS1B03G0615000.1,TraesCS1B02G210400.1,W02
TraesCS1B03G0615800.1,TraesCS1B02G210500.1,W02
TraesCS1B03G0616400.1,TraesCS1B02G210700.1,W02
TraesCS1B03G0621300.1,TraesCS1B02G213400.1,W02
TraesCS1B03G0627700.1,TraesCS1B02G215700.1,W02
TraesCS1B03G0635400.1,TraesCS1B02G219000.1,W02
TraesCS1B03G0636600.1,TraesCS1B02G219800.1,W02
TraesCS1B03G0637700.1,TraesCS1B02G220600.1,W02
TraesCS1B03G0642100.1,TraesCS1B02G222300.1,W02
TraesCS1B03G0646400.1,TraesCS1B02G224000.1,W02
TraesCS1B03G0647100.2,TraesCS1B02G224300.2,W02
TraesCS1B03G0653700.1,TraesCS1B02G226400.1,W02
TraesCS1B03G0658200.1,TraesCS1B02G228600.1,W02
TraesCS1B03G0660200.1,TraesCS1B02G229300.1,W02
TraesCS1B03G0662200.1,TraesCS1B02G230200.1,W02
TraesCS1B03G0666600.1,TraesCS1B02G231900.1,W02
TraesCS1B03G0671800.1,TraesCS1B02G234700.1,W02
TraesCS1B03G0684600.1,TraesCS1B02G240000.1,W02
TraesCS1B03G0690500.1,TraesCS1B02G243100.1,W02
TraesCS1B03G0694900.1,TraesCS1B02G245300.1,W02
TraesCS1B03G0695100.1,TraesCS1B02G245500.1,W02
TraesCS1B03G0695700.1,TraesCS1B02G245700.1,W02
TraesCS1B03G0701100.1,TraesCS1B02G247800.1,W02
TraesCS1B03G0702700.1,TraesCS1B02G248400.1,W02
TraesCS1B03G0705900.1,TraesCS1B02G249000.1,W02
TraesCS1B03G0709400.1,TraesCS1B02G250900.1,W02
TraesCS1B03G0711100.1,TraesCS1B02G251600.1,W02
TraesCS1B03G0711600.1,TraesCS1B02G251700.1,W02
TraesCS1B03G0712000.1,TraesCS1B02G252000.1,W02
TraesCS1B03G0712900.1,TraesCS1B02G252300.1,W02
TraesCS1B03G0714800.1,TraesCS1B02G253000.1,W02
TraesCS1B03G0715200.1,TraesCS1B02G253300.1,W02
TraesCS1B03G0716100.1,TraesCS1B02G253600.1,W02
TraesCS1B03G0719900.1,TraesCS1B02G254900.1,W02
TraesCS1B03G0722900.1,TraesCS1B02G256100.1,W02
TraesCS1B03G0723700.1,TraesCS1B02G256600.1,W02
TraesCS1B03G0724900.1,TraesCS1B02G257200.1,W02
TraesCS1B03G0728700.1,TraesCS1B02G258400.1,W02
TraesCS1B03G0729200.1,TraesCS1B02G258700.1,W02
TraesCS1B03G0729500.1,TraesCS1B02G258800.1,W02
TraesCS1B03G0729600.1,TraesCS1B02G258900.1,W02
TraesCS1B03G0730100.1,TraesCS1B02G259400.1,W02
TraesCS1B03G0730300.1,TraesCS1B02G259500.1,W02
TraesCS1B03G0732200.1,TraesCS1B02G260500.1,W02
TraesCS1B03G0737600.1,TraesCS1B02G263100.1,W02
TraesCS1B03G0740300.1,TraesCS1B02G264500.1,W02
TraesCS1B03G0740400.1,TraesCS1B02G264600.1,W02
TraesCS1B03G0740500.1,TraesCS1B02G264700.1,W02
TraesCS1B03G0741800.1,TraesCS1B02G265500.1,W02
TraesCS1B03G0747800.1,TraesCS1B02G267600.1,W02
TraesCS1B03G0748100.1,TraesCS1B02G267700.1,W02
TraesCS1B03G0750100.1,TraesCS1B02G268600.1,W02
TraesCS1B03G0755500.1,TraesCS1B02G270300.1,W02
TraesCS1B03G0757900.1,TraesCS1B02G271300.1,W02
TraesCS1B03G0759000.1,TraesCS1B02G271900.1,W02
TraesCS1B03G0762900.1,TraesCS1B02G273700.1,W02
TraesCS1B03G0768700.1,TraesCS1B02G276900.1,W02
TraesCS1B03G0771000.1,TraesCS1B02G277800.1,W02
TraesCS1B03G0777300.1,TraesCS1B02G280100.1,W02
TraesCS1B03G0779000.1,TraesCS1B02G280600.1,W02
TraesCS1B03G0779700.1,TraesCS1B02G281000.1,W02
TraesCS1B03G0781100.1,TraesCS1B02G281600.1,W02
TraesCS1B03G0783100.1,TraesCS1B02G282300.1,W02
TraesCS1B03G0783500.1,TraesCS1B02G282600.1,W02
TraesCS1B03G0788100.1,TraesCS1B02G283300.1,W02
TraesCS1B03G0788200.1,TraesCS1B02G283400.1,W02
TraesCS1B03G0791700.1,TraesCS1B02G284500.1,W02
TraesCS1B03G0793700.1,TraesCS1B02G285100.1,W02
TraesCS1B03G0794600.1,TraesCS1B02G285500.1,W02
TraesCS1B03G0805100.1,TraesCS1B02G288300.1,W02
TraesCS1B03G0807600.1,TraesCS1B02G288800.1,W02
TraesCS1B03G0808300.1,TraesCS1B02G289200.1,W02
TraesCS1B03G0808500.1,TraesCS1B02G289300.1,W02
TraesCS1B03G0810500.1,TraesCS1B02G290000.1,W02
TraesCS1B03G0815400.1,TraesCS1B02G292200.1,W02
TraesCS1B03G0825700.1,TraesCS1B02G297100.1,W02
TraesCS1B03G0825800.1,TraesCS1B02G297200.1,W02
TraesCS1B03G0831500.1,TraesCS1B02G299700.1,W02
TraesCS1B03G0832800.1,TraesCS1B02G300300.1,W02
TraesCS1B03G0833300.1,TraesCS1B02G300600.1,W02
TraesCS1B03G0834200.1,TraesCS1B02G301100.1,W02
TraesCS1B03G0834300.1,TraesCS1B02G301200.1,W02
TraesCS1B03G0840500.1,TraesCS1B02G304400.1,W02
TraesCS1B03G0840700.1,TraesCS1B02G304600.1,W02
TraesCS1B03G0841400.1,TraesCS1B02G304700.1,W02
TraesCS1B03G0841800.1,TraesCS4B02G162300.1.mrna1,W02
TraesCS1B03G0846800.1,TraesCS1B02G307200.1,W02
TraesCS1B03G0848500.1,TraesCS1B02G308200.1,W02
TraesCS1B03G0849200.1,TraesCS1B02G308500.1,W02
TraesCS1B03G0849500.1,TraesCS1B02G308600.1,W02
TraesCS1B03G0852700.1,TraesCS1B02G310100.1,W02
TraesCS1B03G0856200.1,TraesCS1B02G311100.1,W02
TraesCS1B03G0856500.1,TraesCS1B02G311400.1,W02
TraesCS1B03G0864500.1,TraesCS1B02G314700.1,W02
TraesCS1B03G0867000.1,TraesCS1B02G315700.1,W02
TraesCS1B03G0869300.1,TraesCS1B02G316700.1,W02
TraesCS1B03G0886500.1,TraesCS1B02G323400.1,W02
TraesCS1B03G0888400.1,TraesCS1B02G324000.1,W02
TraesCS1B03G0893400.1,TraesCS1B02G325800.1,W02
TraesCS1B03G0896200.1,TraesCS1B02G326600.1,W02
TraesCS1B03G0902400.1,TraesCS1B02G328700.1,W02
TraesCS1B03G0902800.1,TraesCS1B02G328500.1,W02
TraesCS1B03G0918800.1,TraesCS1B02G335400.1,W02
TraesCS1B03G0919100.1,TraesCS1B02G335700.1,W02
TraesCS1B03G0919200.1,TraesCS1B02G335800.1,W02
TraesCS1B03G0920800.1,TraesCS1B02G336300.1,W02
TraesCS1B03G0925400.1,TraesCS1B02G337400.1,W02
TraesCS1B03G0931000.1,TraesCS1B02G339100.1,W02
TraesCS1B03G0936600.1,TraesCS1B02G341600.1,W02
TraesCS1B03G0948100.1,TraesCS1B02G345700.1,W02
TraesCS1B03G0950100.1,TraesCS1B02G346500.1,W02
TraesCS1B03G0957000.1,TraesCS1B02G349500.1,W02
TraesCS1B03G0961300.1,TraesCS1B02G351500.1,W02
TraesCS1B03G0970400.1,TraesCS1B02G355200.1,W02
TraesCS1B03G0972200.1,TraesCS1B02G355900.1,W02
TraesCS1B03G0972600.1,TraesCS1B02G356200.1,W02
TraesCS1B03G0976000.1,TraesCS1B02G357400.1,W02
TraesCS1B03G0976400.1,TraesCS1B02G357600.1,W02
TraesCS1B03G0983000.1,TraesCS1B02G361000.1,W02
TraesCS1B03G0983600.1,TraesCS1B02G361200.1,W02
TraesCS1B03G0984100.1,TraesCS1B02G361500.1,W02
TraesCS1B03G0984800.1,TraesCS1B02G361600.1,W02
TraesCS1B03G0987400.1,TraesCS1B02G362600.1,W02
TraesCS1B03G0988300.1,TraesCS1B02G363100.1,W02
TraesCS1B03G0989500.1,TraesCS1B02G363500.1,W02
TraesCS1B03G0990500.1,TraesCS1B02G363700.1,W02
TraesCS1B03G0998200.1,TraesCS1B02G365100.1,W02
TraesCS1B03G1002500.1,TraesCS1B02G367200.1,W02
TraesCS1B03G1004300.1,TraesCS1B02G368300.1,W02
TraesCS1B03G1006100.1,TraesCS1B02G368900.1,W02
TraesCS1B03G1006300.1,TraesCS1B02G369000.1,W02
TraesCS1B03G1009100.1,TraesCS1B02G370500.1,W02
TraesCS1B03G1010000.1,TraesCS1B02G370900.1,W02
TraesCS1B03G1013100.1,TraesCS1B02G371900.1,W02
TraesCS1B03G1013800.1,TraesCS1B02G371600.1,W02
TraesCS1B03G1015900.1,TraesCS1B02G373100.1,W02
TraesCS1B03G1020500.1,TraesCS1B02G374700.1,W02
TraesCS1B03G1023700.1,TraesCS1B02G375400.1,W02
TraesCS1B03G1024200.1,TraesCS1B02G375800.1,W02
TraesCS1B03G1025200.1,TraesCS1B02G376400.1,W02
TraesCS1B03G1029300.1,TraesCS1B02G377700.1,W02
TraesCS1B03G1030100.1,TraesCS1B02G378300.1,W02
TraesCS1B03G1035300.1,TraesCS1B02G380100.1,W02
TraesCS1B03G1035400.1,TraesCS1B02G380200.1,W02
TraesCS1B03G1038900.1,TraesCS1B02G382100.1,W02
TraesCS1B03G1039100.2,TraesCS1B02G382200.2,W02
TraesCS1B03G1040700.1,TraesCS1B02G383400.1,W02
TraesCS1B03G1043800.1,TraesCS1B02G384100.1,W02
TraesCS1B03G1045200.1,TraesCS1B02G384900.1,W02
TraesCS1B03G1045300.1,TraesCS1B02G385000.1,W02
TraesCS1B03G1045600.1,TraesCS1B02G385100.1,W02
TraesCS1B03G1045900.1,TraesCS1B02G385200.1,W02
TraesCS1B03G1046000.1,TraesCS1B02G385300.1,W02
TraesCS1B03G1051600.1,TraesCS1B02G387200.1,W02
TraesCS1B03G1054700.1,TraesCS1B02G389200.1,W02
TraesCS1B03G1056200.1,TraesCS1B02G389700.1,W02
TraesCS1B03G1057200.1,TraesCS1B02G390200.1,W02
TraesCS1B03G1057500.1,TraesCS1B02G390300.1,W02
TraesCS1B03G1063800.1,TraesCS1B02G393200.1,W02
TraesCS1B03G1067600.1,TraesCS1B02G394900.1,W02
TraesCS1B03G1068500.1,TraesCS1B02G395200.1,W02
TraesCS1B03G1068800.1,TraesCS1B02G395400.1,W02
TraesCS1B03G1073600.1,TraesCS1B02G397800.1,W02
TraesCS1B03G1076700.1,TraesCS1B02G398700.1,W02
TraesCS1B03G1077900.1,TraesCS1B02G399300.1,W02
TraesCS1B03G1087600.1,TraesCS1B02G403900.1,W02
TraesCS1B03G1102400.1,TraesCS1B02G409600.1,W02
TraesCS1B03G1102600.1,TraesCS1B02G409700.1,W02
TraesCS1B03G1107600.1,TraesCS1B02G411900.1,W02
TraesCS1B03G1108100.1,TraesCS1B02G412200.1,W02
TraesCS1B03G1114600.1,TraesCS1B02G413900.1,W02
TraesCS1B03G1123100.1,TraesCS1B02G416600.1,W02
TraesCS1B03G1130100.1,TraesCS1B02G419300.1,W02
TraesCS1B03G1133400.1,TraesCS1B02G420500.1,W02
TraesCS1B03G1136500.1,TraesCS1B02G421800.1,W02
TraesCS1B03G1137300.1,TraesCS1B02G422400.1,W02
TraesCS1B03G1137500.1,TraesCS1B02G422600.1,W02
TraesCS1B03G1138700.1,TraesCS1B02G423200.1,W02
TraesCS1B03G1138900.1,TraesCS1B02G423300.1,W02
TraesCS1B03G1139100.1,TraesCS1B02G423400.1,W02
TraesCS1B03G1151300.1,TraesCS1B02G425200.1,W02
TraesCS1B03G1152800.1,TraesCS1B02G425500.1,W02
TraesCS1B03G1164300.1,TraesCS1B02G430400.1,W02
TraesCS1B03G1167200.1,TraesCS1B02G431700.1,W02
TraesCS1B03G1171300.1,TraesCS1B02G433700.1,W02
TraesCS1B03G1171500.1,TraesCS1B02G433800.1,W02
TraesCS1B03G1178900.1,TraesCS1B02G437500.1,W02
TraesCS1B03G1184400.1,TraesCS1B02G440300.1,W02
TraesCS1B03G1186200.1,TraesCS1B02G441200.1,W02
TraesCS1B03G1187600.1,TraesCS1B02G442100.1,W02
TraesCS1B03G1192800.1,TraesCS1B02G444100.1,W02
TraesCS1B03G1193800.1,TraesCS1B02G444700.1,W02
TraesCS1B03G1195900.1,TraesCS1B02G445600.1,W02
TraesCS1B03G1197600.1,TraesCS1B02G446400.1,W02
TraesCS1B03G1200100.1,TraesCS1B02G447300.1,W02
TraesCS1B03G1201300.1,TraesCS1B02G447800.1,W02
TraesCS1B03G1201800.1,TraesCS1B02G447900.1,W02
TraesCS1B03G1206300.1,TraesCS1B02G450000.1,W02
TraesCS1B03G1210400.1,TraesCS1B02G451500.1,W02
TraesCS1B03G1210500.1,TraesCS1B02G451600.1,W02
TraesCS1B03G1212300.1,TraesCS1B02G452300.1,W02
TraesCS1B03G1213500.1,TraesCS1B02G452700.1,W02
TraesCS1B03G1218000.1,TraesCS1B02G455000.1,W02
TraesCS1B03G1218500.1,TraesCS1B02G455100.1,W02
TraesCS1B03G1223200.1,TraesCS1B02G456700.1,W02
TraesCS1B03G1223400.1,TraesCS1B02G456800.1,W02
TraesCS1B03G1223600.1,TraesCS1B02G456900.1,W02
TraesCS1B03G1235000.1,TraesCS1B02G459800.1,W02
TraesCS1B03G1241400.1,TraesCS1B02G463100.1,W02
TraesCS1B03G1244300.1,TraesCS1B02G464900.1,W02
TraesCS1B03G1244500.1,TraesCS1B02G465000.1,W02
TraesCS1B03G1246700.1,TraesCS1B02G466100.1,W02
TraesCS1B03G1246800.1,TraesCS1B02G466200.1,W02
TraesCS1B03G1280900.1,TraesCS1B02G479700.1,W02
TraesCS1D03G0001400.1,TraesCS1D02G004600.1,W02
TraesCS1D03G0021900.1,TraesCS1D02G010300.1,W02
TraesCS1D03G0024700.1,TraesCS1D02G011800.1,W02
TraesCS1D03G0027100.1,TraesCS1D02G013000.1,W02
TraesCS1D03G0028000.1,TraesCS1D02G013600.1,W02
TraesCS1D03G0028400.1,TraesCS1D02G013700.1,W02
TraesCS1D03G0029500.1,TraesCS1D02G014500.1,W02
TraesCS1D03G0032300.1,TraesCS1D02G016100.1,W02
TraesCS1D03G0044800.1,TraesCS1D02G023800.1,W02
TraesCS1D03G0045000.1,TraesCS1D02G023900.1,W02
TraesCS1D03G0049600.1,TraesCS1D02G026700.1,W02
TraesCS1D03G0050900.1,TraesCS1D02G027200.1,W02
TraesCS1D03G0057500.1,TraesCS1D02G030300.1,W02
TraesCS1D03G0059800.1,TraesCS1D02G031500.1,W02
TraesCS1D03G0065300.1,TraesCS1D02G034600.1,W02
TraesCS1D03G0070700.1,TraesCS1D02G036500.1,W02
TraesCS1D03G0071600.1,TraesCS1D02G036900.1,W02
TraesCS1D03G0071700.1,TraesCS1D02G037000.1,W02
TraesCS1D03G0073000.1,TraesCS1D02G037200.1,W02
TraesCS1D03G0078900.1,TraesCS1D02G039400.1,W02
TraesCS1D03G0080500.1,TraesCS1D02G039800.1,W02
TraesCS1D03G0080700.1,TraesCS1D02G039900.1,W02
TraesCS1D03G0091400.1,TraesCS1D02G044200.1,W02
TraesCS1D03G0097200.1,TraesCS1D02G046700.1,W02
TraesCS1D03G0102800.1,TraesCS1D02G048900.1,W02
TraesCS1D03G0103000.1,TraesCS1D02G049000.1,W02
TraesCS1D03G0103400.1,TraesCS1D02G049100.1,W02
TraesCS1D03G0105400.1,TraesCS1D02G050000.1,W02
TraesCS1D03G0116200.1,TraesCS1D02G052500.1,W02
TraesCS1D03G0119900.1,TraesCS1D02G054400.1,W02
TraesCS1D03G0120400.1,TraesCS1D02G054500.1,W02
TraesCS1D03G0121000.1,TraesCS1D02G054600.1,W02
TraesCS1D03G0130300.1,TraesCS1D02G059800.1,W02
TraesCS1D03G0133900.1,TraesCS1D02G061800.1,W02
TraesCS1D03G0147200.1,TraesCS1D02G065700.1,W02
TraesCS1D03G0148300.1,TraesCS1D02G066000.1,W02
TraesCS1D03G0156300.1,TraesCS1D02G069800.1,W02
TraesCS1D03G0156400.1,TraesCS1D02G069900.1,W02
TraesCS1D03G0166100.1,TraesCS1D02G072600.1,W02
TraesCS1D03G0167700.1,TraesCS1D02G073100.1,W02
TraesCS1D03G0170000.1,TraesCS1D02G074000.1,W02
TraesCS1D03G0172800.1,TraesCS1D02G075500.1,W02
TraesCS1D03G0174400.1,TraesCS1D02G076200.1,W02
TraesCS1D03G0177400.1,TraesCS1D02G077300.1,W02
TraesCS1D03G0185100.1,TraesCS1D02G080400.1,W02
TraesCS1D03G0185300.1,TraesCS1D02G080600.1,W02
TraesCS1D03G0185500.1,TraesCS1D02G080800.1,W02
TraesCS1D03G0185700.1,TraesCS1D02G081000.1,W02
TraesCS1D03G0185800.1,TraesCS1D02G081100.1,W02
TraesCS1D03G0185900.1,TraesCS1D02G081200.1,W02
TraesCS1D03G0186700.1,TraesCS1D02G081600.1,W02
TraesCS1D03G0192200.1,TraesCS1D02G083900.1,W02
TraesCS1D03G0198700.1,TraesCS1D02G085900.1,W02
TraesCS1D03G0203000.1,TraesCS1D02G087600.1,W02
TraesCS1D03G0207700.1,TraesCS1D02G089600.1,W02
TraesCS1D03G0209600.1,TraesCS1D02G089900.1,W02
TraesCS1D03G0210100.1,TraesCS1D02G090100.1,W02
TraesCS1D03G0213300.1,TraesCS1D02G091600.1,W02
TraesCS1D03G0217200.1,TraesCS1D02G092900.1,W02
TraesCS1D03G0221200.1,TraesCS1D02G094700.1,W02
TraesCS1D03G0221300.1,TraesCS1D02G094800.1,W02
TraesCS1D03G0221500.1,TraesCS1D02G094900.1,W02
TraesCS1D03G0221600.1,TraesCS1D02G095000.1,W02
TraesCS1D03G0222800.1,TraesCS1D02G095400.1,W02
TraesCS1D03G0229700.1,TraesCS1D02G097400.1,W02
TraesCS1D03G0230800.1,TraesCS1D02G098100.1,W02
TraesCS1D03G0235500.1,TraesCS1D02G100300.1,W02
TraesCS1D03G0236600.1,TraesCS1D02G100900.1,W02
TraesCS1D03G0237000.1,TraesCS1D02G101100.1,W02
TraesCS1D03G0239900.1,TraesCS1D02G101900.1,W02
TraesCS1D03G0241700.1,TraesCS1D02G102400.1,W02
TraesCS1D03G0244700.1,TraesCS1D02G103500.1,W02
TraesCS1D03G0251100.1,TraesCS1D02G106100.1,W02
TraesCS1D03G0256000.1,TraesCS1D02G108600.1,W02
TraesCS1D03G0264300.1,TraesCS1D02G111400.1,W02
TraesCS1D03G0266700.1,TraesCS1D02G112500.1,W02
TraesCS1D03G0270700.1,TraesCS1D02G114100.1,W02
TraesCS1D03G0276600.1,TraesCS1D02G116600.1,W02
TraesCS1D03G0280000.1,TraesCS1D02G118000.1,W02
TraesCS1D03G0281600.1,TraesCS1D02G118500.1,W02
TraesCS1D03G0282400.1,TraesCS1D02G119000.1,W02
TraesCS1D03G0283800.1,TraesCS1D02G119500.1,W02
TraesCS1D03G0291200.1,TraesCS1D02G122600.1,W02
TraesCS1D03G0302600.1,TraesCS1D02G126700.1,W02
TraesCS1D03G0307100.2,TraesCS1D02G128400.2,W02
TraesCS1D03G0310800.1,TraesCS1D02G130200.1,W02
TraesCS1D03G0311000.1,TraesCS1D02G130300.1,W02
TraesCS1D03G0342500.2,TraesCS1D02G136400.2,W02
TraesCS1D03G0351700.1,TraesCS1D02G139400.1,W02
TraesCS1D03G0354600.1,TraesCS1D02G140500.1,W02
TraesCS1D03G0365900.1,TraesCS1D02G144900.1,W02
TraesCS1D03G0369400.1,TraesCS1D02G146100.1,W02
TraesCS1D03G0373400.1,TraesCS1D02G147400.1,W02
TraesCS1D03G0376400.1,TraesCS1D02G148600.1,W02
TraesCS1D03G0384800.1,TraesCS1D02G150400.1,W02
TraesCS1D03G0402700.1,TraesCS1D02G155300.1,W02
TraesCS1D03G0405400.1,TraesCS1D02G156600.1,W02
TraesCS1D03G0407500.1,TraesCS1D02G157700.1,W02
TraesCS1D03G0408900.1,TraesCS1D02G158300.1,W02
TraesCS1D03G0409000.1,TraesCS1D02G158400.1,W02
TraesCS1D03G0421400.1,TraesCS1D02G163400.1,W02
TraesCS1D03G0431300.1,TraesCS1D02G167600.1,W02
TraesCS1D03G0443000.1,TraesCS1D02G171800.1,W02
TraesCS1D03G0446000.1,TraesCS1D02G172700.1,W02
TraesCS1D03G0450000.1,TraesCS1D02G174700.1,W02
TraesCS1D03G0452600.1,TraesCS1D02G175700.1,W02
TraesCS1D03G0455800.1,TraesCS1D02G177000.1,W02
TraesCS1D03G0456700.1,TraesCS1D02G177700.1,W02
TraesCS1D03G0473800.1,TraesCS1D02G184500.1,W02
TraesCS1D03G0474300.1,TraesCS1D02G184600.1,W02
TraesCS1D03G0474600.1,TraesCS1D02G184900.1,W02
TraesCS1D03G0476000.1,TraesCS1D02G185500.1,W02
TraesCS1D03G0477000.1,TraesCS1D02G185900.1,W02
TraesCS1D03G0479400.1,TraesCS1D02G187100.1,W02
TraesCS1D03G0481100.1,TraesCS1D02G187700.1,W02
TraesCS1D03G0485100.1,TraesCS1D02G189500.1,W02
TraesCS1D03G0485400.1,TraesCS1D02G189600.1,W02
TraesCS1D03G0485600.1,TraesCS1D02G189700.1,W02
TraesCS1D03G0485700.2,TraesCS1D02G189800.2,W02
TraesCS1D03G0486000.1,TraesCS1D02G190000.1,W02
TraesCS1D03G0486100.1,TraesCS1D02G190100.1,W02
TraesCS1D03G0486300.1,TraesCS1D02G190200.1,W02
TraesCS1D03G0486500.1,TraesCS1D02G190300.1,W02
TraesCS1D03G0486700.1,TraesCS1D02G190500.1,W02
TraesCS1D03G0487600.1,TraesCS1D02G191100.1,W02
TraesCS1D03G0499500.1,TraesCS1D02G195500.1,W02
TraesCS1D03G0499800.1,TraesCS1D02G195700.1,W02
TraesCS1D03G0501700.1,TraesCS1D02G196400.1,W02
TraesCS1D03G0504700.1,TraesCS1D02G197600.1,W02
TraesCS1D03G0505100.1,TraesCS1D02G198000.1,W02
TraesCS1D03G0506800.1,TraesCS1D02G198500.1,W02
TraesCS1D03G0507600.1,TraesCS1D02G199000.1,W02
TraesCS1D03G0508100.1,TraesCS1D02G199300.1,W02
TraesCS1D03G0508600.1,TraesCS1D02G199500.1,W02
TraesCS1D03G0512200.1,TraesCS1D02G202200.1,W02
TraesCS1D03G0517200.1,TraesCS1D02G204200.1,W02
TraesCS1D03G0526900.1,TraesCS1D02G209300.1,W02
TraesCS1D03G0527200.1,TraesCS1D02G209500.1,W02
TraesCS1D03G0528300.1,TraesCS1D02G210100.1,W02
TraesCS1D03G0530700.1,TraesCS1D02G211300.1,W02
TraesCS1D03G0531300.1,TraesCS1D02G211500.1,W02
TraesCS1D03G0532400.1,TraesCS1D02G212400.1,W02
TraesCS1D03G0534300.1,TraesCS1D02G213203.1,W02
TraesCS1D03G0534600.1,TraesCS1D02G213300.1,W02
TraesCS1D03G0535100.1,TraesCS1D02G213700.1,W02
TraesCS1D03G0542800.1,TraesCS1D02G217700.1,W02
TraesCS1D03G0545900.1,TraesCS1D02G218900.1,W02
TraesCS1D03G0552900.1,TraesCS1D02G222800.1,W02
TraesCS1D03G0553200.1,TraesCS1D02G223000.1,W02
TraesCS1D03G0553800.1,TraesCS1D02G223400.1,W02
TraesCS1D03G0563400.1,TraesCS1D02G228700.1,W02
TraesCS1D03G0570700.1,TraesCS1D02G232700.1,W02
TraesCS1D03G0571900.1,TraesCS1D02G233500.1,W02
TraesCS1D03G0572300.1,TraesCS1D02G233800.1,W02
TraesCS1D03G0577900.1,TraesCS1D02G236300.1,W02
TraesCS1D03G0578800.1,TraesCS1D02G236900.1,W02
TraesCS1D03G0579000.1,TraesCS1D02G237000.1,W02
TraesCS1D03G0580300.1,TraesCS1D02G237500.1,W02
TraesCS1D03G0581800.1,TraesCS1D02G238300.1,W02
TraesCS1D03G0581900.1,TraesCS1D02G238400.1,W02
TraesCS1D03G0583100.1,TraesCS1D02G238900.1,W02
TraesCS1D03G0584500.1,TraesCS1D02G239600.1,W02
TraesCS1D03G0584600.1,TraesCS1D02G239700.1,W02
TraesCS1D03G0585100.1,TraesCS1D02G240000.1,W02
TraesCS1D03G0585400.1,TraesCS1D02G240300.1,W02
TraesCS1D03G0586800.1,TraesCS1D02G241100.1,W02
TraesCS1D03G0591100.1,TraesCS1D02G243400.1,W02
TraesCS1D03G0593300.1,TraesCS1D02G244700.1,W02
TraesCS1D03G0596200.1,TraesCS1D02G245800.1,W02
TraesCS1D03G0599300.1,TraesCS1D02G247400.1,W02
TraesCS1D03G0601300.1,TraesCS1D02G248200.1,W02
TraesCS1D03G0604100.1,TraesCS1D02G249600.1,W02
TraesCS1D03G0610200.1,TraesCS1D02G252900.1,W02
TraesCS1D03G0610700.1,TraesCS1D02G253200.1,W02
TraesCS1D03G0615000.1,TraesCS1D02G255200.1,W02
TraesCS1D03G0626000.1,TraesCS1D02G259700.1,W02
TraesCS1D03G0629100.1,TraesCS1D02G260700.1,W02
TraesCS1D03G0629700.1,TraesCS1D02G261100.1,W02
TraesCS1D03G0632200.1,TraesCS1D02G262000.1,W02
TraesCS1D03G0634600.1,TraesCS1D02G263200.1,W02
TraesCS1D03G0635900.1,TraesCS1D02G263800.1,W02
TraesCS1D03G0639100.1,TraesCS1D02G265400.1,W02
TraesCS1D03G0640800.1,TraesCS1D02G266100.1,W02
TraesCS1D03G0645200.1,TraesCS1D02G268600.1,W02
TraesCS1D03G0647400.1,TraesCS1D02G269700.1,W02
TraesCS1D03G0648800.1,TraesCS1D02G270500.1,W02
