"","logFC","logCPM","PValue","FDR"
"FGRAMPH1_01T00555",2.59740552095596,2.73915370406954,1.47643766225629e-09,6.39667381374225e-09
"FGRAMPH1_01T00559",1.27355643538414,4.57313898397081,0.000619156686396989,0.00129564728195434
"FGRAMPH1_01T00561",4.52692742709042,0.803483541276647,0.000183553371921421,0.000415129233022747
"FGRAMPH1_01T00573",-2.14920150049139,1.14958139138323,0.000288762760585852,0.000634732093279363
"FGRAMPH1_01T00579",4.01538146771635,2.59788415200194,2.32026045617887e-13,1.45544875017983e-12
"FGRAMPH1_01T00585",6.00761691647859,1.88889679551116,1.30998353677264e-05,3.50277478795097e-05
"FGRAMPH1_01T00587",7.832774963799,3.59469624153755,2.90499518711733e-16,2.44136262191234e-15
"FGRAMPH1_01T00589",6.7089964597304,3.24107849688162,2.18439326078368e-19,2.46817566820515e-18
"FGRAMPH1_01T00591",11.1707223586557,7.2425730129358,3.35466962733655e-29,9.74997453078397e-28
"FGRAMPH1_01T00599",2.29380539057978,1.09543372182494,0.00385793335893699,0.00709357234160716
"FGRAMPH1_01T00601",3.61607723550107,3.68640186507399,6.50980515582399e-19,7.05824780781206e-18
"FGRAMPH1_01T00603",1.74203760963723,2.29089979511438,0.012589912735656,0.0209624851930567
"FGRAMPH1_01T00609",-2.11105193531189,3.70084389765452,0.000132792439839545,0.00030610427363762
"FGRAMPH1_01T00611",-2.41202419587918,2.08055190807709,0.000256172007929925,0.000566545702593702
"FGRAMPH1_01T00619",13.4264904647966,5.48162991583017,1.65480837650333e-33,7.03831709079445e-32
"FGRAMPH1_01T00621",3.06479787054422,2.60071929200064,4.99701867093904e-06,1.41460515027151e-05
"FGRAMPH1_01T00627",7.01755422869172,0.853986406733766,3.17832904046622e-05,8.02482064440108e-05
"FGRAMPH1_01T00629",-5.38342285466468,1.25437256869737,3.18062430234934e-08,1.19837493970044e-07
"FGRAMPH1_01T00631",5.70659419289039,4.43053901705137,4.696484993082e-29,1.33168895616848e-27
"FGRAMPH1_01T00633",6.2650257201714,8.65667779768222,6.93043461389576e-47,1.00712690784988e-44
"FGRAMPH1_01T00635",2.20447345179634,1.92388408323532,0.000516812306410126,0.00109572586868676
"FGRAMPH1_01T00637",5.9683019509675,5.93491954177444,1.00174377876542e-26,2.29851867482952e-25
"FGRAMPH1_01T00647",-3.03518158093505,3.37537483424938,9.16914084490475e-18,8.84209407006805e-17
"FGRAMPH1_01T00655",2.53398740649563,2.00363391230341,4.63985413856781e-05,0.000114147175762603
"FGRAMPH1_01T00657",-1.30408642296002,6.46958973181288,0.00123842510901733,0.0024733044313129
"FGRAMPH1_01T00659",2.88018814580261,5.95509732618782,3.19068560108809e-09,1.33857832574919e-08
"FGRAMPH1_01T00675",-1.14989541637724,4.672054490683,0.0302782542452152,0.0467070319383774
"FGRAMPH1_01T00677",-0.856720161734905,3.35412287800324,0.0162058287163688,0.0264444145133136
"FGRAMPH1_01T00695",3.75069667959262,2.54588901195958,2.59085186050807e-13,1.61646291094192e-12
"FGRAMPH1_01T00697",-0.648197537848165,5.39942355609383,0.0167310489493603,0.0271996527590362
"FGRAMPH1_01T00699",-7.26855012103162,6.77945318412764,1.68824127692045e-11,8.88534631811807e-11
"FGRAMPH1_01T00703",1.9655539747209,1.89306657172865,0.00754617061135354,0.0131636517350104
"FGRAMPH1_01T00705",-1.11988517799086,4.84285643329612,0.00126740697690516,0.00252828964716086
"FGRAMPH1_01T00707",3.83597391551292,7.8237974436955,4.61626998112969e-18,4.60878175692366e-17
"FGRAMPH1_01T00713",6.17448471384879,1.42085507220419,2.95094544991353e-11,1.52774578141738e-10
"FGRAMPH1_01T00717",-3.19757329070372,1.49332963750581,3.95471804278734e-09,1.64004022519556e-08
"FGRAMPH1_01T00721",-1.30475392832491,5.45191172411497,6.43844248516333e-05,0.00015518411361959
"FGRAMPH1_01T00723",5.14458347054025,1.87845973680162,4.54590852825925e-17,4.12164999403609e-16
"FGRAMPH1_01T00731",-2.47672767371782,2.99456539594668,1.29128777225208e-05,3.4563172067213e-05
"FGRAMPH1_01T00739",2.82484088831051,1.18201786876787,1.16401662614391e-05,3.1365196907916e-05
"FGRAMPH1_01T00745",-2.03568234952495,5.87737610579617,2.74518933627553e-09,1.15864929509685e-08
"FGRAMPH1_01T00747",-3.8327847131403,7.1887757294769,1.4201244094823e-11,7.55786454547982e-11
"FGRAMPH1_01T00749",-4.10847331629667,5.12278718607082,1.35737316846719e-17,1.29110867833384e-16
"FGRAMPH1_01T00755",1.85842185175506,6.74290609720472,6.15806263541693e-05,0.000148803254859971
"FGRAMPH1_01T00759",-2.84525922446999,2.66504793357349,1.45455173903655e-08,5.67660382153651e-08
"FGRAMPH1_01T00761",1.44150676529744,3.83917215661884,8.47354730392474e-05,0.000200746527661831
"FGRAMPH1_01T00765",-2.29079058236052,4.87429976208398,6.74532591667007e-15,4.97366772840867e-14
"FGRAMPH1_01T00769",-2.94429284603406,8.61974156318797,3.64235782619906e-09,1.51832629225182e-08
"FGRAMPH1_01T00773",-2.95390392918732,3.4640139512764,2.36966797633927e-13,1.48466084050526e-12
"FGRAMPH1_01T00779",0.948620102513367,6.02761161766135,0.00867181444287565,0.0149036127654087
"FGRAMPH1_01T00781",1.11927175903673,5.20494454565287,0.000209868523990667,0.000470103696534864
"FGRAMPH1_01T00785",1.35931082503253,5.2205542042711,0.000522111440629859,0.00110628837653103
"FGRAMPH1_01T00787",-2.54913349448019,4.94820720320755,4.54198014258045e-09,1.86217626300232e-08
"FGRAMPH1_01T00791",1.6702880642268,1.63039754488532,0.00237098472883258,0.00452925004883601
"FGRAMPH1_01T00793",-2.54565372105504,7.00749999448269,6.07447780677728e-11,3.04393013852063e-10
"FGRAMPH1_01T00797",1.24356021649252,6.25939262270189,0.000603383826517769,0.0012644111710105
"FGRAMPH1_01T00799",2.95411881356405,1.90456681757496,1.26958420297357e-08,4.98074972467659e-08
"FGRAMPH1_01T00803",-0.995743163046925,8.55271064736741,0.00304001341412505,0.00569213678453657
