,logFC,logCPM,PValue,FDR
FGRAMPH1_01T21031,-4.827697778,6.374158513,7.74E-13,6.86E-12
FGRAMPH1_01T21035,-2.65130331,10.08744059,9.36E-12,7.64E-11
FGRAMPH1_01T21037,-5.015048484,7.321076029,3.46E-16,4.11E-15
FGRAMPH1_01T21043,1.488005476,2.117258386,0.008865314,0.01986248
FGRAMPH1_01T21049,-1.355811724,4.580868618,0.002054677,0.005431554
FGRAMPH1_01T21051,7.178219302,8.128215227,6.64E-32,2.31E-30
FGRAMPH1_01T21053,6.484313768,4.975729522,1.49E-18,2.08E-17
FGRAMPH1_01T21055,9.469881273,6.602899085,2.46E-38,1.33E-36
FGRAMPH1_01T21057,7.894702673,4.349644172,2.19E-20,3.46E-19
FGRAMPH1_01T21067,7.71676667,3.826292643,2.61E-22,4.68E-21
FGRAMPH1_01T21069,-5.723715182,3.793048905,1.03E-10,7.56E-10
FGRAMPH1_01T21071,5.99886199,6.554707345,4.99E-31,1.61E-29
FGRAMPH1_01T21075,6.282907856,1.886774564,1.24E-06,5.82E-06
FGRAMPH1_01T21079,10.16642007,4.435191338,6.17E-16,7.15E-15
FGRAMPH1_01T21081,11.99335184,8.557831291,4.96E-35,2.15E-33
FGRAMPH1_01T21085,12.04845404,6.852678639,7.98E-32,2.76E-30
FGRAMPH1_01T21087,4.475555239,4.026070561,2.18E-15,2.41E-14
FGRAMPH1_01T21091,7.864190309,2.859099521,6.14E-11,4.64E-10
FGRAMPH1_01T21101,-1.733238712,2.766858606,0.005728301,0.013489807
FGRAMPH1_01T21105,12.30159371,8.49671388,4.77E-41,3.00E-39
FGRAMPH1_01T21107,11.66722211,9.641122002,3.86E-53,6.03E-51
FGRAMPH1_01T21109,8.64314003,5.731806826,2.55E-50,3.29E-48
FGRAMPH1_01T21111,13.81638701,7.045869941,7.35E-36,3.37E-34
FGRAMPH1_01T21119,-1.062302665,3.031865667,0.001047412,0.002974774
FGRAMPH1_01T21121,-2.107132614,8.725025701,2.30E-09,1.48E-08
FGRAMPH1_01T21127,5.360774562,0.759150257,1.92E-06,8.82E-06
FGRAMPH1_01T21137,1.075146732,2.444336359,0.017672838,0.036221529
FGRAMPH1_01T21139,2.623807456,5.177769774,2.48E-12,2.12E-11
FGRAMPH1_01T21141,1.530984014,11.20754166,7.96E-06,3.33E-05
FGRAMPH1_01T21147,10.77166364,5.665195077,9.83E-28,2.45E-26
FGRAMPH1_01T21153,2.233404656,5.221098633,7.47E-07,3.61E-06
FGRAMPH1_01T21155,7.9214414,6.248191508,1.28E-46,1.30E-44
FGRAMPH1_01T21157,7.132549454,1.862727477,1.48E-17,1.92E-16
FGRAMPH1_01T21163,2.212376388,2.098873965,9.44E-08,5.12E-07
FGRAMPH1_01T21165,0.817757831,6.860396393,0.012026609,0.025934544
FGRAMPH1_01T21167,4.762487462,5.023846172,1.95E-24,3.98E-23
FGRAMPH1_01T21183,-4.238410008,1.54511799,3.19E-09,2.02E-08
FGRAMPH1_01T21185,-1.661976836,3.034616525,0.001171817,0.003288821
FGRAMPH1_01T21187,2.192624366,0.019522412,0.024200321,0.047658189
FGRAMPH1_01T21195,5.695025372,1.783721821,0.000591693,0.00177186
FGRAMPH1_01T21197,2.789856717,5.07074916,0.0009899,0.002828323
FGRAMPH1_01T21199,9.814260861,4.252627252,1.79E-16,2.17E-15
FGRAMPH1_01T21201,1.664220798,3.61844544,0.000427066,0.001318888
FGRAMPH1_01T21207,2.265140228,1.406148097,0.001017723,0.002897666
FGRAMPH1_01T21211,13.41421383,8.313381911,1.62E-78,1.42E-75
FGRAMPH1_01T21215,-1.709561532,7.20914712,0.002113929,0.005567087
FGRAMPH1_01T21217,-1.274080819,6.182885974,0.005808371,0.013656352
FGRAMPH1_01T21219,-1.964007308,5.434056512,3.13E-05,0.000118719
FGRAMPH1_01T21221,1.741242267,2.982315588,0.001290333,0.003585857
FGRAMPH1_01T21223,10.32345227,9.05540129,3.93E-68,1.87E-65
FGRAMPH1_01T21233,9.487120492,4.733236788,2.51E-24,5.08E-23
FGRAMPH1_01T21243,-7.196289816,1.948883288,2.91E-16,3.47E-15
FGRAMPH1_01T21245,-3.811895307,2.523103149,4.54E-13,4.11E-12
FGRAMPH1_01T21249,2.135369675,7.058542265,5.22E-05,0.000190557
FGRAMPH1_01T21251,3.372931674,4.500192816,2.52E-10,1.78E-09
FGRAMPH1_01T21253,13.31423028,6.100832721,5.76E-26,1.29E-24
FGRAMPH1_01T21271,4.694246491,3.603046159,8.21E-17,1.02E-15
FGRAMPH1_01T21273,5.336926914,3.643395212,2.98E-32,1.08E-30
FGRAMPH1_01T21275,3.129645018,1.251351733,0.000421912,0.001303741
FGRAMPH1_01T21277,7.437441301,3.57759061,1.39E-14,1.45E-13
FGRAMPH1_01T21281,-1.573568387,4.754998229,6.79E-06,2.87E-05
FGRAMPH1_01T21283,-1.064849329,5.981121235,0.000545011,0.001643358
FGRAMPH1_01T21285,-1.713205504,7.406596873,0.00023801,0.000774106
FGRAMPH1_01T21287,1.390235228,4.67111279,1.93E-05,7.63E-05
FGRAMPH1_01T21311,1.28441135,7.470106096,0.002755616,0.007063208
FGRAMPH1_01T21315,9.491100538,4.290078619,4.37E-25,9.27E-24
FGRAMPH1_01T21317,5.414498178,3.81916395,2.15E-13,2.01E-12
FGRAMPH1_01T21321,1.325261802,4.602015006,0.01156036,0.025058223
FGRAMPH1_01T21323,3.461183462,1.636298921,8.69E-05,0.000305912
FGRAMPH1_01T21327,4.825656451,6.25933157,3.77E-07,1.90E-06
FGRAMPH1_01T21329,11.87695251,5.792339024,2.42E-40,1.45E-38
FGRAMPH1_01T21335,4.513726937,3.40389969,6.69E-16,7.73E-15
FGRAMPH1_01T21337,-0.885849369,4.355267055,0.018704958,0.038098106
FGRAMPH1_01T21341,2.381995393,0.53400977,0.009407903,0.020920522
FGRAMPH1_01T21351,-3.841801359,4.961869086,1.91E-11,1.51E-10
FGRAMPH1_01T21365,-3.27926533,0.733598382,3.33E-05,0.000125886
FGRAMPH1_01T21367,10.99800677,4.610143242,6.82E-16,7.88E-15
FGRAMPH1_01T21369,5.423920941,6.66428367,2.67E-21,4.44E-20
FGRAMPH1_01T21371,13.05043843,11.31800181,2.99E-52,4.28E-50
FGRAMPH1_01T21375,1.91044884,1.58043724,0.003378902,0.008461813
FGRAMPH1_01T21379,1.479432214,3.599163496,0.002856998,0.007305174
FGRAMPH1_01T21387,8.962264162,7.785406414,6.52E-34,2.62E-32
FGRAMPH1_01T21389,8.714544698,1.823658737,7.55E-18,9.97E-17
FGRAMPH1_01T21423,8.930301262,7.76933492,1.31E-49,1.63E-47
FGRAMPH1_01T21429,-2.928606595,0.72163638,0.001604183,0.004347207
FGRAMPH1_01T21431,-2.069167462,0.828895048,0.003230265,0.008126536
FGRAMPH1_01T21433,4.385116905,5.045180034,7.38E-30,2.13E-28
FGRAMPH1_01T21435,10.41661068,6.030733657,7.72E-47,8.08E-45
FGRAMPH1_01T21437,2.946086558,3.925971458,3.24E-05,0.000122741
FGRAMPH1_01T21443,10.19493125,6.263629481,3.59E-52,5.07E-50
FGRAMPH1_01T21447,2.571879276,2.430350866,7.55E-08,4.14E-07
FGRAMPH1_01T21449,3.068138056,4.625973716,0.005270681,0.012539139
FGRAMPH1_01T21451,3.047522931,5.825189708,2.14E-06,9.77E-06
FGRAMPH1_01T21463,2.585361971,0.497867469,0.010735063,0.023488282
FGRAMPH1_01T21467,1.067735958,6.028413461,0.007178209,0.016470527
FGRAMPH1_01T21469,10.02847872,5.211994428,1.55E-18,2.16E-17
FGRAMPH1_01T21477,7.268185859,1.68960271,1.25E-07,6.66E-07
FGRAMPH1_01T21479,5.912945983,5.381953135,1.12E-12,9.76E-12
FGRAMPH1_01T21485,6.66337668,6.526388557,2.59E-44,2.20E-42
FGRAMPH1_01T21491,-5.173666971,4.640943714,4.10E-07,2.05E-06
FGRAMPH1_01T21505,2.866786712,5.823881809,3.22E-12,2.73E-11
FGRAMPH1_01T21509,10.58807762,6.445328915,4.53E-44,3.76E-42
FGRAMPH1_01T21529,1.46663001,3.156077165,0.013743289,0.029120297
FGRAMPH1_01T21531,10.72168864,6.276273374,1.12E-35,5.04E-34
FGRAMPH1_01T21535,3.715134935,1.374711238,1.46E-07,7.72E-07
FGRAMPH1_01T21537,7.723131302,8.707217264,7.68E-47,8.08E-45
FGRAMPH1_01T21541,6.032290794,2.514158942,1.70E-10,1.22E-09
FGRAMPH1_01T21547,1.437530077,4.858798958,0.011232182,0.024432915
FGRAMPH1_01T21549,-2.065381949,3.37497217,7.22E-06,3.04E-05
FGRAMPH1_01T21551,-1.705533947,0.960767266,0.005375344,0.012747558
FGRAMPH1_01T21555,4.776840636,4.454463311,6.22E-10,4.24E-09
FGRAMPH1_01T21557,3.175427113,3.169308793,7.65E-05,0.000271545
FGRAMPH1_01T21563,-1.205159581,4.588565465,0.001114437,0.003142105
FGRAMPH1_01T21589,-3.749249103,3.484224622,8.89E-17,1.10E-15
FGRAMPH1_01T21591,-3.846825276,0.705342879,8.83E-07,4.23E-06
FGRAMPH1_01T21605,11.053382,9.522072519,1.49E-49,1.84E-47
FGRAMPH1_01T21607,2.442603403,2.966159956,7.48E-07,3.61E-06
FGRAMPH1_01T21609,2.361103891,3.545722409,0.000607145,0.001814499
FGRAMPH1_01T21613,7.810488851,1.970491394,2.80E-11,2.17E-10
FGRAMPH1_01T21615,10.1037438,6.789097861,1.55E-33,6.09E-32
FGRAMPH1_01T21617,2.449236924,4.701951332,3.11E-06,1.38E-05
FGRAMPH1_01T21619,0.999890035,3.499059121,0.003767754,0.009335073
FGRAMPH1_01T21623,2.175632774,1.231919614,0.001989496,0.005279254
FGRAMPH1_01T21625,12.82485368,6.243089178,2.32E-28,6.08E-27
FGRAMPH1_01T21631,5.481250673,2.38686294,2.01E-10,1.44E-09
FGRAMPH1_01T21633,2.075054309,1.878618857,0.000796134,0.002319675
FGRAMPH1_01T21635,3.525250247,1.507114762,2.00E-05,7.88E-05
FGRAMPH1_01T21657,6.883339564,0.316031804,0.003536545,0.008820709
FGRAMPH1_01T21659,6.273399668,2.333727285,1.71E-13,1.62E-12
FGRAMPH1_01T21661,5.645101724,2.227190519,1.13E-12,9.84E-12
FGRAMPH1_01T21665,1.936790473,5.70930496,2.78E-05,0.00010658
FGRAMPH1_01T21669,-2.553735324,3.600541011,1.39E-08,8.24E-08
FGRAMPH1_01T21681,4.132195422,5.843997089,3.70E-18,5.03E-17
FGRAMPH1_01T21685,-2.617036381,2.053587197,9.05E-06,3.76E-05
FGRAMPH1_01T21687,-0.885958004,6.034900532,0.00606088,0.014155131
FGRAMPH1_01T21689,7.007632974,0.487300119,9.62E-06,3.98E-05
FGRAMPH1_01T21693,9.120834077,4.525213912,1.84E-28,4.87E-27
FGRAMPH1_01T21695,6.988097993,1.236172405,9.92E-06,4.10E-05
FGRAMPH1_01T21699,4.113526833,4.968800901,4.92E-15,5.31E-14
FGRAMPH1_01T21701,4.251518606,1.22283927,7.60E-05,0.000270186
FGRAMPH1_01T21709,-4.678926103,4.176890571,2.65E-09,1.69E-08
FGRAMPH1_01T21711,-2.353298085,0.464274514,0.010444217,0.022943069
FGRAMPH1_01T21717,8.813534515,6.909876099,1.46E-45,1.40E-43
FGRAMPH1_01T21719,6.101552063,7.041879186,2.62E-53,4.16E-51
FGRAMPH1_01T21721,6.061911408,-0.108697495,2.38E-05,9.27E-05
FGRAMPH1_01T21725,5.84465242,6.63879434,2.71E-10,1.91E-09
FGRAMPH1_01T21727,4.140164662,4.982233899,0.000241888,0.000785256
FGRAMPH1_01T21729,1.98764168,6.678686132,3.57E-05,0.000134193
FGRAMPH1_01T21731,1.675417256,6.232881938,2.32E-07,1.20E-06
FGRAMPH1_01T21733,6.971176692,4.727096318,1.97E-07,1.02E-06
FGRAMPH1_01T21735,6.043510676,5.724268229,1.91E-14,1.98E-13
FGRAMPH1_01T21737,11.76485731,7.627261343,1.13E-25,2.47E-24
FGRAMPH1_01T21739,3.760731516,6.630594995,2.98E-07,1.51E-06
FGRAMPH1_01T21741,6.511392048,4.695623846,8.52E-13,7.51E-12
FGRAMPH1_01T21743,3.002095591,5.612310896,7.14E-10,4.84E-09
FGRAMPH1_01T21749,-1.923612892,3.414500228,0.000564598,0.001695578
FGRAMPH1_01T21763,10.08209492,7.703041991,1.24E-31,4.18E-30
FGRAMPH1_01T21775,2.436672094,0.797951847,0.000613609,0.001832769
FGRAMPH1_01T21785,4.654496465,3.798317638,2.18E-09,1.40E-08
FGRAMPH1_01T21787,7.793919044,1.569174553,2.77E-14,2.81E-13
FGRAMPH1_01T21791,7.292671091,2.989281286,1.94E-23,3.68E-22
FGRAMPH1_01T21801,1.372031236,6.51053602,0.001199084,0.003355446
FGRAMPH1_01T21811,2.60100799,1.837919647,1.03E-05,4.26E-05
FGRAMPH1_01T21817,-2.507082084,1.228992306,0.021856203,0.043649829
FGRAMPH1_01T21821,6.062217097,2.999549389,2.46E-14,2.52E-13
FGRAMPH1_01T21825,5.586221317,1.04145673,2.53E-14,2.58E-13
FGRAMPH1_01T21831,-3.743838531,0.833211792,7.66E-08,4.20E-07
FGRAMPH1_01T21833,2.286500921,2.428210735,2.64E-06,1.19E-05
FGRAMPH1_01T21839,2.713438329,4.22103869,8.42E-10,5.68E-09
FGRAMPH1_01T21841,1.2002391,5.726213659,0.004718886,0.011386923
FGRAMPH1_01T21843,10.2327172,6.837317619,1.13E-28,3.06E-27
FGRAMPH1_01T21845,3.957991089,1.358610438,0.000576921,0.001731591
FGRAMPH1_01T21849,1.54236974,1.808183397,0.0002808,0.00089875
FGRAMPH1_01T21861,2.992095945,0.874887238,0.002634537,0.00677943
FGRAMPH1_01T21863,2.702867559,1.019592119,0.010420992,0.022901668
FGRAMPH1_01T21879,1.981656354,1.563036676,6.44E-05,0.000231452
FGRAMPH1_01T21883,1.82068618,5.599722098,0.001528079,0.004170134
FGRAMPH1_01T21885,4.134878927,8.369170576,1.15E-23,2.24E-22
FGRAMPH1_01T21887,3.222356421,7.368769569,2.44E-11,1.90E-10
FGRAMPH1_01T21889,8.372824213,7.229803633,1.11E-26,2.58E-25
FGRAMPH1_01T21893,11.034044,4.657504754,2.49E-29,6.96E-28
FGRAMPH1_01T21895,5.302056422,12.60900128,2.41E-13,2.23E-12
FGRAMPH1_01T21897,5.322000415,3.742217413,7.10E-18,9.40E-17
FGRAMPH1_01T21901,3.034068773,0.472008199,0.01009216,0.022272574
FGRAMPH1_01T21903,2.334387304,0.755375375,0.022690906,0.045090528
FGRAMPH1_01T21911,-2.414480338,2.847518678,1.54E-07,8.12E-07
FGRAMPH1_01T21927,-1.828802414,3.713510512,0.000858379,0.002480999
FGRAMPH1_01T21929,7.117471083,4.395354955,5.77E-30,1.68E-28
FGRAMPH1_01T21933,1.256494849,2.779883864,0.015484024,0.032317842
FGRAMPH1_01T21939,1.244126762,2.938475307,0.012681484,0.027114103
FGRAMPH1_01T21941,9.21420989,3.451650873,6.73E-23,1.24E-21
FGRAMPH1_01T21957,3.391637936,2.000710233,2.97E-09,1.89E-08
FGRAMPH1_01T21959,9.78262785,7.105755205,5.39E-40,3.18E-38
FGRAMPH1_01T21961,8.864263694,6.864249466,1.19E-27,2.93E-26
FGRAMPH1_01T21963,8.835635338,6.155454616,4.02E-44,3.36E-42
FGRAMPH1_01T21965,3.48853235,8.684522452,9.54E-11,7.01E-10
FGRAMPH1_01T21967,11.43332004,8.640400871,8.10E-45,7.37E-43
FGRAMPH1_01T21969,1.225400813,4.010505968,0.000544376,0.001641915
FGRAMPH1_01T21973,-1.548017449,3.099276687,0.000251889,0.000814939
FGRAMPH1_01T21975,-1.081599717,3.988280947,0.000294062,0.000936613
FGRAMPH1_01T21981,6.100807285,1.804004348,0.000211042,0.000693291
FGRAMPH1_01T21985,-1.306514208,4.219132923,0.004512445,0.010949376
FGRAMPH1_01T21987,3.3232012,7.409842032,2.73E-11,2.12E-10
FGRAMPH1_01T21997,8.361690722,6.160026822,1.82E-53,2.94E-51
FGRAMPH1_01T22001,-5.608576304,5.615620223,3.06E-10,2.15E-09
FGRAMPH1_01T22003,-6.919119824,4.283771002,2.14E-07,1.11E-06
FGRAMPH1_01T22005,-5.038636919,5.343557105,2.33E-09,1.50E-08
FGRAMPH1_01T22011,-4.060871351,0.370697744,2.10E-06,9.61E-06
FGRAMPH1_01T22019,2.353152632,4.08042855,0.018753149,0.038173968
FGRAMPH1_01T22021,1.453181436,1.959764535,0.009560414,0.021206405
FGRAMPH1_01T22023,3.798200639,3.477077295,0.001448354,0.003978505
FGRAMPH1_01T22025,4.721440274,4.59625684,2.06E-19,3.07E-18
FGRAMPH1_01T22029,2.06991448,5.106417298,1.69E-12,1.46E-11
FGRAMPH1_01T22033,2.587783855,1.127004083,5.19E-05,0.000189687
FGRAMPH1_01T22037,2.026893857,3.211264318,0.001935629,0.005146756
FGRAMPH1_01T22039,8.561923908,7.383907261,2.97E-47,3.30E-45
FGRAMPH1_01T22041,4.433579247,3.872590289,1.04E-05,4.29E-05
FGRAMPH1_01T22045,1.779503875,0.809001105,0.011618381,0.025168348
FGRAMPH1_01T22049,5.535106763,1.856276938,7.09E-10,4.82E-09
FGRAMPH1_01T22051,6.693559976,1.000023096,0.000157705,0.000530738
FGRAMPH1_01T22061,1.661862675,2.388795543,0.004085672,0.010018371
FGRAMPH1_01T22063,1.216001103,3.373622959,0.002743778,0.007034586
FGRAMPH1_01T22071,2.032839794,3.592051004,1.00E-10,7.34E-10
FGRAMPH1_01T22073,6.233399954,5.02333725,1.89E-23,3.60E-22
FGRAMPH1_01T22075,5.261928381,3.806346013,3.12E-08,1.78E-07
FGRAMPH1_01T22077,3.843442195,3.253407562,1.14E-05,4.66E-05
FGRAMPH1_01T22079,2.818876943,6.368935185,0.000104788,0.000363285
FGRAMPH1_01T22083,3.610451005,2.58359481,1.84E-07,9.61E-07
FGRAMPH1_01T22087,5.522167488,11.904362,7.82E-14,7.58E-13
FGRAMPH1_01T22089,1.603579232,2.535334651,0.009987185,0.02209216
FGRAMPH1_01T22093,5.943202176,4.84633278,5.24E-18,7.02E-17
FGRAMPH1_01T22101,1.164535314,2.386641211,0.022516863,0.044789722
FGRAMPH1_01T22109,-4.850483128,7.711742671,1.97E-18,2.70E-17
FGRAMPH1_01T22111,-2.298266665,6.119873176,2.97E-06,1.33E-05
FGRAMPH1_01T22113,-2.356587466,5.159592885,8.27E-08,4.52E-07
FGRAMPH1_01T22133,-2.3720797,4.716411798,0.001534743,0.004183953
FGRAMPH1_01T22135,-1.78409773,9.037031375,0.002254074,0.005894621
FGRAMPH1_01T22137,1.797523499,4.719754925,8.59E-06,3.58E-05
FGRAMPH1_01T22139,1.017685677,5.881128109,0.000437887,0.001348722
FGRAMPH1_01T22141,9.013738778,4.71464719,9.23E-29,2.51E-27
FGRAMPH1_01T22143,1.987948756,7.485349514,6.25E-06,2.65E-05
FGRAMPH1_01T22145,8.082197895,1.61125171,1.81E-08,1.06E-07
FGRAMPH1_01T22147,5.849396469,-0.409860485,0.001527164,0.004168723
FGRAMPH1_01T22149,6.120698544,9.142666741,8.95E-19,1.27E-17
FGRAMPH1_01T22151,6.349903168,0.35951722,0.000393273,0.001224214
FGRAMPH1_01T22153,2.425752798,0.942992236,0.002928834,0.007459686
FGRAMPH1_01T22155,5.585996937,4.918901345,2.39E-16,2.86E-15
FGRAMPH1_01T22157,5.65912039,1.465105567,0.002106991,0.00555161
FGRAMPH1_01T22165,1.296975735,6.824489465,0.014740325,0.030919811
FGRAMPH1_01T22169,6.805116345,6.923740652,1.13E-31,3.86E-30
FGRAMPH1_01T22185,4.825358311,1.514839375,0.015748794,0.032785442
FGRAMPH1_01T22187,10.94697454,8.242025732,2.38E-44,2.04E-42
FGRAMPH1_01T22193,12.84680064,6.630328947,3.63E-44,3.07E-42
FGRAMPH1_01T22211,4.442542042,4.93843795,2.20E-13,2.05E-12
FGRAMPH1_01T22213,8.526867452,3.593362653,6.04E-18,8.07E-17
FGRAMPH1_01T22215,7.325991765,6.410802994,8.36E-37,4.13E-35
FGRAMPH1_01T22219,3.323195107,3.023478416,4.23E-09,2.63E-08
FGRAMPH1_01T22225,-3.380358381,4.91209274,1.32E-13,1.26E-12
FGRAMPH1_01T22235,6.630957819,2.836177894,3.04E-07,1.54E-06
FGRAMPH1_01T22237,6.232122645,5.621844782,5.44E-16,6.34E-15
FGRAMPH1_01T22247,5.317583709,3.667098678,6.18E-30,1.80E-28
FGRAMPH1_01T22249,11.03277949,6.065578904,4.93E-20,7.64E-19
FGRAMPH1_01T22255,2.883413086,0.602962336,0.003724031,0.009239872
FGRAMPH1_01T22257,2.182968743,5.370086275,1.03E-13,9.91E-13
FGRAMPH1_01T22269,5.117568454,0.751996124,3.47E-06,1.52E-05
FGRAMPH1_01T22275,-1.899204314,2.111548849,9.35E-05,0.000326919
FGRAMPH1_01T22279,-3.770599093,3.111676399,2.28E-16,2.74E-15
FGRAMPH1_01T22285,2.963995352,2.057519198,0.014312915,0.030120843
FGRAMPH1_01T22293,0.966369145,3.159025036,0.014227292,0.029981904
FGRAMPH1_01T22295,11.98194879,8.365182531,1.08E-42,7.87E-41
FGRAMPH1_01T22301,1.140711378,1.648180684,0.023355539,0.046220731
FGRAMPH1_01T22305,5.064668536,0.675696468,6.26E-06,2.65E-05
FGRAMPH1_01T22307,5.575713892,0.681870065,6.23E-06,2.65E-05
FGRAMPH1_01T22309,7.654997328,5.26628111,2.13E-13,2.00E-12
FGRAMPH1_01T22311,12.65759384,8.423520257,7.92E-43,5.83E-41
FGRAMPH1_01T22333,7.999960777,5.083476157,6.24E-26,1.40E-24
FGRAMPH1_01T22335,8.661907045,7.355220863,7.61E-40,4.45E-38
FGRAMPH1_01T22337,1.233342212,8.036051432,0.004034525,0.009913863
FGRAMPH1_01T22341,5.955161477,7.472995773,4.32E-26,9.77E-25
FGRAMPH1_01T22347,10.7870806,6.472823505,4.90E-53,7.54E-51
FGRAMPH1_01T22349,12.34877522,8.214789201,6.16E-35,2.66E-33
FGRAMPH1_01T22351,5.131420338,3.120640414,0.009469359,0.021035648
FGRAMPH1_01T22359,-1.142150476,3.40834916,0.005296702,0.012592455
FGRAMPH1_01T22375,2.501416703,4.874616062,6.97E-10,4.74E-09
FGRAMPH1_01T22385,5.5590485,7.40771009,1.51E-26,3.50E-25
FGRAMPH1_01T22387,4.11014804,4.940387662,1.10E-14,1.16E-13
FGRAMPH1_01T22389,7.266147757,3.552112032,1.29E-17,1.67E-16
FGRAMPH1_01T22405,1.372222232,4.619241245,0.005246196,0.012495095
FGRAMPH1_01T22419,0.804761132,4.190095646,0.02167109,0.043321477
FGRAMPH1_01T22433,-1.077064202,6.452412739,0.012373207,0.026566975
FGRAMPH1_01T22435,-1.45693306,4.046584659,0.000434572,0.001340486
FGRAMPH1_01T22453,-1.185885024,5.801907031,0.009671552,0.02143929
FGRAMPH1_01T22463,9.877797762,8.563333231,2.50E-72,1.64E-69
FGRAMPH1_01T22469,-1.142984783,5.848097352,0.001421868,0.003911912
FGRAMPH1_01T22471,-2.572281273,4.692844425,3.19E-06,1.41E-05
FGRAMPH1_01T22475,2.686450946,6.410362571,2.43E-11,1.89E-10
FGRAMPH1_01T22481,1.901796755,2.007612923,0.000705137,0.002080026
FGRAMPH1_01T22485,2.475095934,2.927896282,2.54E-05,9.83E-05
FGRAMPH1_01T22487,2.575486828,1.738288473,6.99E-05,0.000250105
FGRAMPH1_01T22499,-1.441337598,4.77080238,0.000210506,0.000692183
FGRAMPH1_01T22503,-1.990221493,2.505349769,1.69E-05,6.73E-05
FGRAMPH1_01T22505,-1.614185648,6.296515114,1.10E-07,5.89E-07
FGRAMPH1_01T22511,-2.426114857,5.555467412,2.62E-05,0.000101068
FGRAMPH1_01T22513,-1.240527323,5.760908504,0.002197123,0.005768758
FGRAMPH1_01T22527,-0.96927566,2.903896952,0.01449478,0.030459708
FGRAMPH1_01T22531,-1.722245966,5.783869355,0.000273552,0.000876892
FGRAMPH1_01T22533,-6.106348791,4.849636267,1.51E-28,4.05E-27
FGRAMPH1_01T22535,-3.492837315,3.677062886,3.43E-10,2.39E-09
FGRAMPH1_01T22537,3.413349777,2.14319148,4.68E-06,2.03E-05
FGRAMPH1_01T22539,5.665340725,1.839895396,1.97E-12,1.69E-11
FGRAMPH1_01T22547,4.396476085,6.045537788,2.25E-11,1.76E-10
FGRAMPH1_01T22557,2.177086506,1.008562251,0.013633628,0.02891136
FGRAMPH1_01T22559,-3.377485757,6.179402992,1.50E-11,1.21E-10
FGRAMPH1_01T22561,-2.376074121,6.054856243,6.72E-05,0.000240615
FGRAMPH1_01T22565,2.227351022,1.935955224,0.001650867,0.004455255
FGRAMPH1_01T22569,-6.940700017,6.528130198,1.93E-17,2.50E-16
FGRAMPH1_01T22571,-5.131113978,6.607008999,4.94E-12,4.12E-11
FGRAMPH1_01T22577,8.655739661,6.648637491,1.02E-39,5.93E-38
FGRAMPH1_01T22583,-1.928394232,7.860670598,9.35E-09,5.65E-08
FGRAMPH1_01T22585,2.342834283,0.352878599,0.009067705,0.020266803
FGRAMPH1_01T22591,-4.324501939,6.50508851,3.15E-31,1.03E-29
FGRAMPH1_01T22595,-4.737535846,7.102686472,9.65E-35,4.07E-33
FGRAMPH1_01T22601,2.293233193,7.644216555,1.05E-12,9.16E-12
FGRAMPH1_01T22603,1.63166481,2.672653337,0.003579012,0.008917946
FGRAMPH1_01T22607,-1.925613019,4.912643441,6.02E-06,2.56E-05
FGRAMPH1_01T22613,1.120444921,3.61943676,0.001151411,0.00323937
FGRAMPH1_01T22617,-4.713819515,7.238173218,8.77E-33,3.30E-31
FGRAMPH1_01T22619,4.737670892,0.082380819,0.000440985,0.001356669
FGRAMPH1_01T22631,-1.780379981,1.697029843,0.001546944,0.004212827
FGRAMPH1_01T22635,-1.917040583,8.541019355,1.42E-06,6.65E-06
FGRAMPH1_01T22637,-1.197752251,5.461355026,0.001426762,0.003923314
FGRAMPH1_01T22647,4.874581931,4.91046625,0.000396247,0.00123171
FGRAMPH1_01T22651,1.93182929,10.37383111,1.78E-06,8.19E-06
FGRAMPH1_01T22655,-1.469715845,4.005033746,0.000214059,0.0007021
FGRAMPH1_01T22657,1.089080766,6.816953192,0.002038161,0.005394709
FGRAMPH1_01T22667,-1.986440646,3.173599726,5.65E-07,2.77E-06
FGRAMPH1_01T22669,-3.545676775,5.602276184,2.71E-13,2.51E-12
FGRAMPH1_01T22671,-4.178137668,3.775723412,9.01E-17,1.12E-15
FGRAMPH1_01T22673,1.368409422,6.659902273,0.00581493,0.013666131
FGRAMPH1_01T22675,-1.355030959,4.059758074,9.34E-07,4.46E-06
FGRAMPH1_01T22677,0.917459846,8.391689793,0.004220929,0.010316183
FGRAMPH1_01T22687,4.597893068,6.976734363,1.09E-18,1.55E-17
FGRAMPH1_01T22705,2.53327639,2.616769748,1.45E-05,5.83E-05
FGRAMPH1_01T22709,4.130479553,5.552725405,2.56E-13,2.38E-12
FGRAMPH1_01T22713,0.87975995,8.850341654,0.005095019,0.012171046
FGRAMPH1_01T22715,1.281999164,4.426886086,0.002641265,0.006795072
FGRAMPH1_01T22719,1.131654689,4.47949296,0.008806624,0.019760606
FGRAMPH1_01T22721,-1.318135701,4.23263132,0.012506402,0.026814444
FGRAMPH1_01T22735,3.412804799,7.56382323,2.68E-15,2.95E-14
FGRAMPH1_01T22737,2.968359882,0.824956268,0.007372824,0.016846878
FGRAMPH1_01T22745,3.075875916,7.639251563,7.07E-14,6.88E-13
FGRAMPH1_01T22747,1.691488375,5.503265768,1.88E-05,7.44E-05
FGRAMPH1_01T22753,6.484727505,1.191005486,0.000371341,0.001161884
