,logFC,logCPM,PValue,FDR
FGRAMPH1_01T11961,-7.159486421,8.565464952,1.76E-14,2.25E-12
FGRAMPH1_01T12525,-7.315896307,8.726658034,7.03E-14,7.74E-12
FGRAMPH1_01T27343,-7.491816289,8.715974164,9.88E-14,1.06E-11
FGRAMPH1_01T11757,-9.051216993,10.37337664,1.14E-27,1.49E-24
FGRAMPH1_01T12019,-9.573659378,4.804911585,0.011436529,0.048465129
FGRAMPH1_01T14981,-9.617439938,3.740316639,0.010488494,0.045328837
FGRAMPH1_01T04653,-9.628121581,3.920016162,0.009648027,0.042466961
FGRAMPH1_01T17077,-9.633822538,5.252158099,0.01179408,0.049718557
FGRAMPH1_01T06983,-9.640860459,4.284185153,0.008584304,0.038664475
FGRAMPH1_01T02785,-9.645232044,4.175398101,0.010657594,0.04587018
FGRAMPH1_01T03697,-9.645839168,3.711289431,0.011315925,0.048007357
FGRAMPH1_01T10317,-9.664253827,5.113976353,0.01033233,0.044839142
FGRAMPH1_01T19695,-9.668636047,5.908406734,0.007972087,0.036696852
FGRAMPH1_01T18061,-9.681649906,4.309970848,0.010049727,0.043906171
FGRAMPH1_01T20483,-9.685059653,5.071379496,0.008219658,0.037539188
FGRAMPH1_01T12569,-9.695155563,3.711910905,0.010871199,0.046613549
FGRAMPH1_01T09241,-9.696807003,3.961417945,0.010973514,0.04695946
FGRAMPH1_01T00647,-9.696818174,3.375374834,0.008991862,0.040024163
FGRAMPH1_01T22971,-9.704333565,4.569768072,0.011789878,0.049718557
FGRAMPH1_01T03325,-9.709358099,4.391849495,0.010302797,0.044741211
FGRAMPH1_01T27819,-9.711640921,4.613669519,0.010995466,0.047034161
FGRAMPH1_01T23299,-9.712034814,5.163090521,0.011058298,0.047225704
FGRAMPH1_01T13199,-9.712717395,3.891379429,0.007944364,0.03665926
FGRAMPH1_01T10157,-9.71757874,3.903917253,0.008850203,0.03958943
FGRAMPH1_01T19923,-9.718420041,4.739958352,0.008487713,0.038419448
FGRAMPH1_01T10361,-9.720371822,5.225147901,0.01124205,0.047832327
FGRAMPH1_01T27581,-9.720915472,4.043299955,0.010339257,0.044850597
FGRAMPH1_01T24377,-9.721580784,4.645846948,0.010282375,0.044715083
FGRAMPH1_01T06215,-9.725772477,4.724804961,0.008861945,0.039608086
FGRAMPH1_01T26181,-9.729663774,4.530760728,0.009068301,0.04027234
FGRAMPH1_01T20219,-9.731475724,4.825888848,0.008860076,0.039608086
FGRAMPH1_01T14991,-9.73153646,4.401946219,0.010655657,0.04587018
FGRAMPH1_01T03097,-9.732375191,3.89315347,0.010599898,0.045697048
FGRAMPH1_01T14215,-9.732593227,4.070695614,0.011638321,0.049180836
FGRAMPH1_01T11189,-9.73838477,2.619389408,0.00905963,0.040268016
FGRAMPH1_01T07295,-9.739828867,3.020512307,0.01158859,0.04903009
FGRAMPH1_01T09863,-9.743262989,3.5837328,0.011230945,0.047806909
FGRAMPH1_01T24587,-9.744935967,3.764392984,0.01124606,0.047832327
FGRAMPH1_01T02595,-9.749649734,5.134137465,0.010815163,0.046452814
FGRAMPH1_01T24113,-9.751012132,4.911305807,0.010403085,0.045052766
FGRAMPH1_01T03707,-9.753197735,4.393069801,0.010080003,0.043999612
FGRAMPH1_01T01677,-9.756968061,4.587978941,0.010452591,0.04522972
FGRAMPH1_01T05855,-9.758506632,4.44754179,0.008776478,0.039310057
FGRAMPH1_01T14631,-9.767678288,4.275999612,0.009329448,0.041283226
FGRAMPH1_01T14105,-9.773237106,3.0462965,0.010752721,0.046205206
FGRAMPH1_01T07879,-9.780891314,4.569903554,0.008929514,0.039842007
FGRAMPH1_01T20493,-9.781238755,4.247720024,0.007081611,0.033587895
FGRAMPH1_01T15487,-9.78192415,4.58110494,0.009197233,0.040792984
FGRAMPH1_01T05759,-9.782529873,5.839628392,0.011751101,0.049577325
FGRAMPH1_01T11033,-9.790519837,4.784400345,0.006130902,0.02989172
FGRAMPH1_01T10427,-9.793105207,5.150433032,0.008902239,0.039737874
FGRAMPH1_01T10135,-9.796583134,4.836046329,0.008521359,0.038499718
FGRAMPH1_01T06561,-9.798516604,4.43697292,0.008129098,0.037223086
FGRAMPH1_01T07947,-9.803447139,4.262281259,0.010204851,0.044487764
FGRAMPH1_01T07485,-9.807757108,4.471568836,0.009908083,0.043466782
FGRAMPH1_01T10465,-9.809039578,4.51003512,0.006302169,0.030641078
FGRAMPH1_01T14165,-9.812095245,3.865419849,0.006426632,0.031188241
FGRAMPH1_01T20193,-9.815147684,5.244142683,0.007480035,0.035017275
FGRAMPH1_01T14955,-9.81528056,4.564437813,0.00537044,0.027027858
FGRAMPH1_01T04957,-9.815437216,4.899887044,0.01135181,0.048125603
FGRAMPH1_01T06717,-9.821263009,5.194870605,0.006795669,0.032538425
FGRAMPH1_01T08105,-9.823694472,3.158985209,0.010570454,0.045607696
FGRAMPH1_01T21171,-9.823846783,4.197442328,0.005888947,0.028900589
FGRAMPH1_01T20607,-9.826007801,2.862929926,0.008435945,0.038210085
FGRAMPH1_01T09277,-9.829117055,3.855762944,0.008638224,0.038822285
FGRAMPH1_01T26477,-9.829581964,4.633519798,0.007731065,0.035871454
FGRAMPH1_01T05161,-9.844332648,3.952669957,0.010111397,0.044118242
FGRAMPH1_01T08095,-9.845496671,3.962517154,0.00997963,0.043679309
FGRAMPH1_01T26985,-9.848759067,4.331627348,0.008021497,0.036859432
FGRAMPH1_01T17521,-9.852355488,5.318196933,0.006566206,0.031645424
FGRAMPH1_01T01047,-9.857111463,4.104791747,0.01093199,0.04682006
FGRAMPH1_01T06839,-9.858563503,5.250149339,0.009820687,0.043155753
FGRAMPH1_01T02769,-9.865998653,5.124356281,0.008338289,0.037962423
FGRAMPH1_01T24055,-9.867454992,5.461937715,0.007358369,0.034555933
FGRAMPH1_01T12571,-9.871782917,2.872395794,0.009479746,0.041868545
FGRAMPH1_01T07445,-9.872442676,3.642312711,0.006435163,0.03121253
FGRAMPH1_01T01227,-9.876027169,4.562908274,0.00869606,0.039016669
FGRAMPH1_01T26811,-9.876599707,4.175724933,0.007416645,0.034767185
FGRAMPH1_01T12379,-9.883017341,3.45541025,0.00798753,0.03675177
FGRAMPH1_01T12781,-9.883159372,3.588013439,0.007906483,0.036523414
FGRAMPH1_01T25389,-9.885974105,4.563629959,0.007896746,0.036494545
FGRAMPH1_01T18053,-9.887380913,4.315935642,0.008386607,0.038036006
FGRAMPH1_01T10105,-9.890996864,4.699998646,0.006503844,0.031460804
FGRAMPH1_01T05781,-9.896357386,6.167163248,0.005658524,0.028006212
FGRAMPH1_01T16845,-9.902234727,4.509094034,0.005679435,0.028069874
FGRAMPH1_01T18139,-9.909620342,4.733208865,0.008842824,0.039573341
FGRAMPH1_01T17943,-9.916450439,4.622262531,0.007329699,0.034526032
FGRAMPH1_01T05867,-9.9185497,4.842954352,0.004655216,0.02416048
FGRAMPH1_01T18391,-9.920334905,5.002254068,0.007155058,0.033844201
FGRAMPH1_01T02751,-9.920658674,4.92242283,0.008762093,0.039262434
FGRAMPH1_01T03679,-9.923143927,5.107671343,0.007626806,0.035497898
FGRAMPH1_01T17991,-9.924166093,3.343687516,0.007136123,0.033785185
FGRAMPH1_01T19807,-9.924579292,5.07310908,0.007339048,0.034526032
FGRAMPH1_01T23617,-9.926049123,5.460970377,0.011209885,0.047736682
FGRAMPH1_01T04679,-9.927384922,6.594211763,0.010398118,0.045051799
FGRAMPH1_01T02641,-9.929703809,4.851394909,0.005739246,0.02831199
FGRAMPH1_01T20099,-9.930231465,4.723128628,0.006589849,0.031700959
FGRAMPH1_01T23887,-9.930782355,5.804707438,0.00373172,0.020241076
FGRAMPH1_01T14169,-9.931052465,3.882740621,0.008636487,0.038822285
FGRAMPH1_01T27057,-9.933754749,3.50283289,0.008188856,0.037431195
FGRAMPH1_01T25979,-9.935608749,3.05491021,0.006917196,0.033032687
FGRAMPH1_01T24209,-9.938641266,4.490522972,0.011255165,0.0478516
FGRAMPH1_01T03205,-9.943831185,3.43295462,0.0100544,0.043906171
FGRAMPH1_01T22883,-9.952046754,4.813649291,0.009591873,0.042274545
FGRAMPH1_01T23193,-9.956083278,4.370403813,0.01096078,0.046924159
FGRAMPH1_01T18481,-9.957826921,5.128472663,0.004103148,0.021892524
FGRAMPH1_01T27059,-9.958775735,5.237952813,0.006471529,0.031347967
FGRAMPH1_01T23049,-9.960699271,4.714532507,0.005073363,0.025780768
FGRAMPH1_01T26789,-9.961689932,4.567002057,0.005026528,0.025604949
FGRAMPH1_01T06683,-9.962322501,5.003369342,0.005974423,0.029216665
FGRAMPH1_01T04809,-9.962777896,4.801037109,0.005571512,0.027680311
FGRAMPH1_01T19315,-9.963600125,3.391954427,0.004769225,0.024521084
FGRAMPH1_01T15365,-9.964743685,3.841226958,0.009375809,0.041461999
FGRAMPH1_01T23643,-9.965394213,4.506866217,0.008983041,0.040024163
FGRAMPH1_01T17659,-9.966080159,3.016812779,0.008641604,0.038822285
FGRAMPH1_01T09941,-9.966478221,3.924527607,0.005434251,0.027283382
FGRAMPH1_01T11233,-9.966654448,3.552953377,0.005321313,0.026806402
FGRAMPH1_01T10343,-9.967420401,3.275199677,0.007472966,0.034999841
FGRAMPH1_01T25209,-9.969091882,4.598260937,0.00475379,0.024477807
FGRAMPH1_01T23717,-9.96941423,4.742348736,0.005593097,0.027761181
FGRAMPH1_01T27149,-9.973510584,3.954959632,0.007951255,0.03665926
FGRAMPH1_01T08061,-9.97475948,4.453512954,0.004054837,0.021701156
FGRAMPH1_01T07893,-9.976004463,5.770365455,0.005522314,0.027530862
FGRAMPH1_01T06889,-9.976232973,4.548824223,0.004116803,0.021909515
FGRAMPH1_01T10001,-9.976735539,4.937336946,0.00495428,0.025298504
FGRAMPH1_01T03573,-9.978117515,5.53309941,0.005464481,0.027379326
FGRAMPH1_01T18713,-9.982529509,4.662409056,0.005917628,0.029000537
FGRAMPH1_01T18561,-9.983128661,4.56059244,0.003846823,0.020768479
FGRAMPH1_01T00871,-9.98435567,5.533127718,0.006644526,0.031949299
FGRAMPH1_01T02431,-9.98588708,5.602559269,0.004210154,0.022247899
FGRAMPH1_01T01183,-9.987591819,3.658522543,0.006255457,0.030442253
FGRAMPH1_01T02269,-9.987910163,4.699657572,0.005173689,0.026201507
FGRAMPH1_01T27765,-9.988200906,4.836077465,0.005611306,0.027798811
FGRAMPH1_01T19433,-9.988534961,4.100356236,0.004837654,0.024811947
FGRAMPH1_01T22563,-9.989461592,5.527651347,0.010413531,0.045079345
FGRAMPH1_01T24755,-9.990725921,4.69057643,0.008301725,0.03784791
FGRAMPH1_01T18387,-9.991031763,4.117195285,0.007186951,0.033964351
FGRAMPH1_01T07283,-9.991344767,4.621274577,0.00585741,0.028799849
FGRAMPH1_01T04925,-9.991716718,5.35432413,0.005975692,0.029216665
FGRAMPH1_01T20939,-9.994023609,4.108190423,0.004962581,0.025328528
FGRAMPH1_01T23045,-9.994192823,3.723858907,0.00550645,0.027487587
FGRAMPH1_01T26355,-9.995305838,5.403621474,0.003961797,0.021281141
FGRAMPH1_01T19215,-9.995511458,5.483289694,0.005008809,0.025539558
FGRAMPH1_01T09185,-9.996339469,4.212010821,0.006782969,0.032495514
FGRAMPH1_01T23919,-9.999162093,4.576448922,0.005432267,0.027283382
FGRAMPH1_01T09533,-10.00043801,3.791899632,0.011052969,0.047222778
FGRAMPH1_01T17955,-10.00250788,4.68177795,0.003912602,0.021069252
FGRAMPH1_01T17809,-10.0037042,4.290415421,0.004108793,0.021900306
FGRAMPH1_01T20889,-10.00594378,3.062993709,0.010475007,0.04529589
FGRAMPH1_01T24081,-10.00723905,4.454483737,0.004561904,0.023794218
FGRAMPH1_01T05505,-10.00903993,3.456301361,0.003758961,0.020357146
FGRAMPH1_01T13157,-10.00953828,3.492802168,0.006541115,0.031568121
FGRAMPH1_01T20291,-10.01015652,5.979645314,0.004115023,0.021909515
FGRAMPH1_01T22885,-10.01537992,4.119718255,0.005374957,0.027033006
FGRAMPH1_01T16319,-10.01866941,2.826632093,0.008527484,0.038499718
FGRAMPH1_01T24875,-10.01917701,3.911511703,0.006937423,0.033068908
FGRAMPH1_01T18213,-10.0194271,4.763758521,0.004747911,0.024459571
FGRAMPH1_01T18269,-10.02063182,5.347889126,0.005145602,0.026106663
FGRAMPH1_01T01897,-10.02174587,4.268509873,0.005773313,0.028453511
FGRAMPH1_01T24577,-10.02182497,4.35588392,0.003681773,0.020042869
FGRAMPH1_01T01783,-10.02815125,4.184676054,0.006948737,0.033107756
FGRAMPH1_01T27371,-10.02920564,5.386822107,0.005584017,0.02772927
FGRAMPH1_01T26247,-10.03119661,3.910142197,0.005046527,0.025656855
FGRAMPH1_01T17795,-10.03160938,5.090349016,0.006179185,0.030113092
FGRAMPH1_01T11185,-10.03560171,5.633524674,0.007269114,0.034275233
FGRAMPH1_01T23925,-10.03836991,5.122849201,0.003974728,0.021337907
FGRAMPH1_01T01533,-10.04179206,4.75589784,0.004720203,0.024374753
FGRAMPH1_01T03279,-10.04403744,3.668198597,0.004089861,0.021866232
FGRAMPH1_01T20397,-10.04444673,4.540486504,0.005874002,0.028840769
FGRAMPH1_01T22949,-10.05039061,5.098987931,0.003649057,0.01991301
FGRAMPH1_01T04291,-10.05077244,5.682161097,0.004354616,0.022872663
FGRAMPH1_01T06455,-10.05719019,5.078957538,0.002722267,0.015797606
FGRAMPH1_01T01989,-10.05735572,4.041953871,0.010852902,0.04655757
FGRAMPH1_01T10113,-10.06248175,4.59781131,0.00440063,0.023079594
FGRAMPH1_01T01979,-10.06716251,4.425649405,0.004706774,0.024331511
FGRAMPH1_01T02383,-10.06731201,4.156505455,0.004207496,0.022245091
FGRAMPH1_01T05927,-10.06752041,4.123818495,0.006798146,0.032538425
FGRAMPH1_01T06143,-10.0676704,4.350541417,0.005809156,0.028602915
FGRAMPH1_01T13303,-10.07016567,5.083574205,0.006510896,0.031471755
FGRAMPH1_01T22533,-10.07908211,4.849636267,0.007353726,0.034549635
FGRAMPH1_01T26681,-10.08026944,4.667033699,0.007244469,0.034189842
FGRAMPH1_01T17937,-10.08042843,4.307474366,0.004932934,0.025214111
FGRAMPH1_01T17359,-10.08056337,4.877728147,0.00314892,0.017675512
FGRAMPH1_01T24407,-10.08103326,5.253302943,0.006750378,0.032383864
FGRAMPH1_01T00773,-10.08203832,3.464013951,0.005084138,0.02582298
FGRAMPH1_01T09285,-10.08265737,5.465102337,0.003502146,0.019288847
FGRAMPH1_01T03795,-10.08286785,3.265504641,0.005799674,0.028569677
FGRAMPH1_01T17593,-10.08345503,4.22625793,0.006413141,0.031151671
FGRAMPH1_01T10325,-10.08594766,4.062732071,0.003855625,0.020805264
FGRAMPH1_01T16991,-10.09041262,5.866307754,0.003346791,0.018596643
FGRAMPH1_01T02677,-10.09480339,4.05257186,0.009891618,0.043430969
FGRAMPH1_01T12727,-10.09607189,3.938948105,0.002802621,0.016104667
FGRAMPH1_01T07571,-10.098907,3.901969964,0.003860309,0.0208198
FGRAMPH1_01T19707,-10.10057656,4.340442121,0.005903779,0.028946224
FGRAMPH1_01T24861,-10.10187794,5.101594372,0.003493626,0.019259118
FGRAMPH1_01T07317,-10.10295671,4.251001241,0.005926305,0.029029463
FGRAMPH1_01T18307,-10.10408334,5.270772218,0.003537561,0.019470541
FGRAMPH1_01T22279,-10.11080965,3.111676399,0.006923945,0.033034761
FGRAMPH1_01T14945,-10.11206259,5.132650973,0.003881683,0.020913519
FGRAMPH1_01T09809,-10.11532233,3.910424177,0.004704671,0.024331511
FGRAMPH1_01T15769,-10.11650403,4.460901702,0.003731725,0.020241076
FGRAMPH1_01T21179,-10.1242574,5.046487971,0.007521724,0.035172281
FGRAMPH1_01T20701,-10.12524937,4.927485879,0.003204858,0.017893505
FGRAMPH1_01T04545,-10.12653336,4.468265043,0.006519928,0.031480391
FGRAMPH1_01T22675,-10.12761241,4.059758074,0.002393935,0.014280356
FGRAMPH1_01T21669,-10.12866576,3.600541011,0.004758409,0.024485695
FGRAMPH1_01T25773,-10.12919883,5.160804919,0.002545828,0.014981438
FGRAMPH1_01T07155,-10.13249754,3.085581077,0.008624968,0.03881421
FGRAMPH1_01T24761,-10.13293438,4.221597038,0.002249244,0.013577116
FGRAMPH1_01T15233,-10.13513101,5.597618367,0.00203377,0.012502549
FGRAMPH1_01T15183,-10.13909385,5.277340214,0.003413097,0.018874857
FGRAMPH1_01T23667,-10.14258498,4.522491795,0.002852788,0.016321991
FGRAMPH1_01T14683,-10.14421171,4.625855788,0.00430785,0.022683964
FGRAMPH1_01T06701,-10.14436149,5.069413214,0.002859247,0.016347708
FGRAMPH1_01T11661,-10.14462249,3.666680141,0.008125521,0.037222996
FGRAMPH1_01T15465,-10.14860837,4.427712193,0.003703017,0.020127098
FGRAMPH1_01T19461,-10.1501242,4.713272187,0.00442806,0.023176986
FGRAMPH1_01T02601,-10.16300302,3.428008844,0.003585154,0.019680728
FGRAMPH1_01T12657,-10.16326376,4.910685637,0.002739555,0.015871388
FGRAMPH1_01T01893,-10.16378199,6.062872858,0.002914568,0.016645809
FGRAMPH1_01T26293,-10.16654674,4.747367731,0.003269136,0.018213509
FGRAMPH1_01T02825,-10.16706106,4.289313875,0.005467611,0.027379326
FGRAMPH1_01T07153,-10.17379769,5.019362033,0.001822823,0.011496182
FGRAMPH1_01T26079,-10.18160978,4.566185286,0.004797263,0.024636872
FGRAMPH1_01T22499,-10.18288657,4.77080238,0.00420421,0.022240854
FGRAMPH1_01T05383,-10.18362032,5.441863251,0.003567845,0.019595993
FGRAMPH1_01T19689,-10.18446661,4.925207612,0.002211599,0.013445647
FGRAMPH1_01T10631,-10.18762326,4.492618394,0.003044848,0.01718352
FGRAMPH1_01T24863,-10.1916301,4.400233884,0.003158814,0.017721538
FGRAMPH1_01T17091,-10.19238297,3.997913587,0.002410376,0.014362054
FGRAMPH1_01T09607,-10.19238306,4.186870593,0.003838836,0.020736054
FGRAMPH1_01T13599,-10.19485494,4.555437899,0.002525063,0.014884359
FGRAMPH1_01T09859,-10.1953444,4.686166039,0.003370942,0.018720895
FGRAMPH1_01T25603,-10.19984136,3.986056509,0.011299545,0.047962329
FGRAMPH1_01T24807,-10.20043835,4.129920351,0.003597728,0.01972905
FGRAMPH1_01T22609,-10.2007547,4.532997874,0.003659576,0.01994537
FGRAMPH1_01T02325,-10.20232044,4.451968805,0.003639427,0.019884766
FGRAMPH1_01T26831,-10.20530689,5.311136704,0.003002793,0.017026538
FGRAMPH1_01T12205,-10.20600417,3.346137484,0.005545742,0.027595498
FGRAMPH1_01T03811,-10.20628031,4.902857874,0.004092982,0.021871744
FGRAMPH1_01T20261,-10.20782494,4.450126365,0.001953988,0.012140488
FGRAMPH1_01T26667,-10.2088975,4.726056142,0.002108877,0.012911165
FGRAMPH1_01T20367,-10.2100127,4.679009416,0.002056942,0.012630156
FGRAMPH1_01T06661,-10.21133748,5.124737458,0.002796525,0.016094629
FGRAMPH1_01T07959,-10.21284559,5.252470278,0.004613917,0.024005675
FGRAMPH1_01T19117,-10.21857777,4.016004596,0.003375736,0.018737571
FGRAMPH1_01T27029,-10.2217309,3.635958071,0.004731376,0.0243864
FGRAMPH1_01T24047,-10.22274059,3.614144692,0.005221139,0.026390713
FGRAMPH1_01T24695,-10.22499753,4.711230344,0.002135509,0.013034441
FGRAMPH1_01T06105,-10.22537238,4.415144921,0.002114507,0.012938062
FGRAMPH1_01T01393,-10.22733189,4.544165143,0.007526592,0.035172281
FGRAMPH1_01T10425,-10.23024952,4.764078831,0.002289393,0.013790397
FGRAMPH1_01T26945,-10.23272439,4.491938283,0.00396212,0.021281141
FGRAMPH1_01T27115,-10.2328875,4.138179271,0.002612792,0.015272424
FGRAMPH1_01T21975,-10.23311619,3.988280947,0.002549504,0.014994639
FGRAMPH1_01T13133,-10.23476003,3.345306811,0.005649452,0.027974544
FGRAMPH1_01T11497,-10.23725042,6.902224099,0.005523012,0.027530862
FGRAMPH1_01T28081,-10.23765641,5.119362311,0.002639014,0.015408483
FGRAMPH1_01T05907,-10.23958731,5.394630102,0.002442884,0.014506184
FGRAMPH1_01T10935,-10.24037373,5.078307353,0.0041985,0.022231228
FGRAMPH1_01T22069,-10.24188969,5.048759444,0.004687508,0.024279899
FGRAMPH1_01T04865,-10.242139,4.63339582,0.003119119,0.017536453
FGRAMPH1_01T18123,-10.24466825,4.612033934,0.002942488,0.016723115
FGRAMPH1_01T23639,-10.24565287,4.380444162,0.003279891,0.018253991
FGRAMPH1_01T19887,-10.2488355,4.979953649,0.001951468,0.01213203
FGRAMPH1_01T04019,-10.24903857,4.89492386,0.002249518,0.013577116
FGRAMPH1_01T28043,-10.25022468,4.303470043,0.005035564,0.025626025
FGRAMPH1_01T26023,-10.25052905,3.77502032,0.003660051,0.01994537
FGRAMPH1_01T16247,-10.25373206,5.058676677,0.002628459,0.015355423
FGRAMPH1_01T08397,-10.25638236,3.282820308,0.007670639,0.03565433
FGRAMPH1_01T18867,-10.25840693,3.523832525,0.0041058,0.021895507
FGRAMPH1_01T10455,-10.26224547,4.330601942,0.001915891,0.011953468
FGRAMPH1_01T22811,-10.2622511,4.991502963,0.001490453,0.009746631
FGRAMPH1_01T28113,-10.26348847,5.144638862,0.001720585,0.010950417
FGRAMPH1_01T16843,-10.26625959,5.636272563,0.003174357,0.017796222
FGRAMPH1_01T05367,-10.26719576,4.024943983,0.003192821,0.017873989
FGRAMPH1_01T00805,-10.27205506,5.259804891,0.002930556,0.016700655
FGRAMPH1_01T19929,-10.27254577,5.155461512,0.002798999,0.016100015
FGRAMPH1_01T12589,-10.2762563,3.952144147,0.011448251,0.048495162
FGRAMPH1_01T14605,-10.27801787,5.794401528,0.002936728,0.016723115
FGRAMPH1_01T12627,-10.2796574,5.988247016,0.002726315,0.015812325
FGRAMPH1_01T19631,-10.28213297,5.210684997,0.001828305,0.011515795
FGRAMPH1_01T24957,-10.28299733,4.745311685,0.001390883,0.009204813
FGRAMPH1_01T08169,-10.28316248,4.111385457,0.002757464,0.015904819
FGRAMPH1_01T20887,-10.28470454,4.311560062,0.008052687,0.036970277
FGRAMPH1_01T07621,-10.28503249,4.864008505,0.001864965,0.011698516
FGRAMPH1_01T01637,-10.28920396,6.421301392,0.003696167,0.020100309
FGRAMPH1_01T25007,-10.29061908,4.555756726,0.001495659,0.009758256
FGRAMPH1_01T10863,-10.29138862,5.512489843,0.00202253,0.01245534
FGRAMPH1_01T01833,-10.29204301,4.12688521,0.002305154,0.013845481
FGRAMPH1_01T19847,-10.2939189,4.539894015,0.002519631,0.014869093
FGRAMPH1_01T09571,-10.29392849,3.961566459,0.001553585,0.010071353
FGRAMPH1_01T24353,-10.29480787,4.070111449,0.00479881,0.024636872
FGRAMPH1_01T16885,-10.29762003,4.96862576,0.005088272,0.025831434
FGRAMPH1_01T01449,-10.29926353,5.290865012,0.002182579,0.013292389
FGRAMPH1_01T16961,-10.30152193,3.789895382,0.001948478,0.012120646
FGRAMPH1_01T07291,-10.30217695,4.983918596,0.001458554,0.009591984
FGRAMPH1_01T23977,-10.30290185,5.193280545,0.002377897,0.014200879
FGRAMPH1_01T23779,-10.30331247,5.171586943,0.002771801,0.015969906
FGRAMPH1_01T06895,-10.30715147,4.047976435,0.00438601,0.023014454
FGRAMPH1_01T04651,-10.31025671,3.636836095,0.010893352,0.046673684
FGRAMPH1_01T24865,-10.3106303,4.563874288,0.006462837,0.031320361
FGRAMPH1_01T21985,-10.31164402,4.219132923,0.004529521,0.023637095
FGRAMPH1_01T26661,-10.31319373,4.550976013,0.002309392,0.013855028
FGRAMPH1_01T12159,-10.31403505,3.859844117,0.002755455,0.015904819
FGRAMPH1_01T17159,-10.31720322,5.125913317,0.001387404,0.009187601
FGRAMPH1_01T17239,-10.31746211,4.650347922,0.003996667,0.021428139
FGRAMPH1_01T27185,-10.31779633,5.019017862,0.001735684,0.011033087
FGRAMPH1_01T01045,-10.31852522,4.754596722,0.00161578,0.010384463
FGRAMPH1_01T19061,-10.32155057,5.478663274,0.002010195,0.012430657
FGRAMPH1_01T07519,-10.32185183,5.026989736,0.001120814,0.007745755
FGRAMPH1_01T17859,-10.32540185,4.539936346,0.008100892,0.037142697
FGRAMPH1_01T21589,-10.32732865,3.484224622,0.002553363,0.015008898
FGRAMPH1_01T11287,-10.32879358,5.355796318,0.004942624,0.025251306
FGRAMPH1_01T04785,-10.33421015,3.057621225,0.003403156,0.0188398
FGRAMPH1_01T07337,-10.33517194,5.257602521,0.00158338,0.010226484
FGRAMPH1_01T19733,-10.33701201,4.672429365,0.002320588,0.013914219
FGRAMPH1_01T02643,-10.33920902,4.567958218,0.002260054,0.013629363
FGRAMPH1_01T24459,-10.33934855,4.78754475,0.008536426,0.038515145
FGRAMPH1_01T18565,-10.34142462,4.875757466,0.001290667,0.008695591
FGRAMPH1_01T18237,-10.342222,5.196794423,0.001562891,0.01010663
FGRAMPH1_01T17883,-10.34535396,5.162713385,0.001505351,0.009795081
FGRAMPH1_01T21337,-10.34563494,4.355267055,0.002939122,0.016723115
FGRAMPH1_01T15619,-10.34580204,4.795714078,0.001481918,0.009715107
FGRAMPH1_01T18849,-10.34684251,3.093353384,0.003955084,0.02126518
FGRAMPH1_01T14633,-10.34946331,3.73788059,0.006730111,0.032301448
FGRAMPH1_01T03153,-10.35126414,4.539409285,0.005773373,0.028453511
FGRAMPH1_01T20485,-10.35162417,4.753453065,0.001721999,0.010952749
FGRAMPH1_01T01935,-10.35347219,4.926453735,0.001277006,0.008614647
FGRAMPH1_01T20921,-10.35548749,5.019691438,0.003797251,0.020543245
FGRAMPH1_01T05483,-10.35795779,5.087315499,0.006954908,0.033122075
FGRAMPH1_01T01813,-10.3624311,4.802272291,0.000840292,0.006203552
FGRAMPH1_01T23857,-10.36335102,5.028026678,0.001234706,0.008350829
FGRAMPH1_01T14273,-10.36342656,3.970892017,0.002019669,0.01245534
FGRAMPH1_01T09981,-10.36714845,4.546652521,0.002442091,0.014506184
FGRAMPH1_01T02793,-10.36829957,5.974581914,0.001928556,0.012010999
FGRAMPH1_01T23147,-10.36859632,4.266327465,0.001993359,0.012343536
FGRAMPH1_01T07077,-10.36861087,3.556912262,0.003202582,0.017893505
FGRAMPH1_01T02439,-10.36920696,4.720063485,0.003564003,0.019585168
FGRAMPH1_01T10467,-10.36964015,4.446442121,0.002301928,0.013841993
FGRAMPH1_01T15615,-10.37293606,4.916787755,0.005153914,0.026126651
FGRAMPH1_01T22081,-10.37811918,4.62158819,0.003078604,0.017355296
FGRAMPH1_01T10441,-10.3812594,5.164715621,0.001594837,0.010287782
FGRAMPH1_01T02013,-10.38161284,4.307873479,0.001654377,0.010599968
FGRAMPH1_01T00819,-10.38499849,4.617744645,0.000971052,0.006911643
FGRAMPH1_01T01363,-10.3859077,3.856122319,0.001690755,0.010801954
FGRAMPH1_01T20971,-10.38630231,3.619388392,0.001759598,0.01116475
FGRAMPH1_01T18155,-10.38755554,5.211577756,0.003033097,0.017126438
FGRAMPH1_01T18637,-10.38795388,4.371519287,0.001201031,0.008175918
FGRAMPH1_01T12503,-10.39393898,4.120460455,0.00110195,0.007635562
FGRAMPH1_01T02469,-10.39590262,4.135028411,0.007665689,0.035647158
FGRAMPH1_01T19687,-10.40411622,4.924953682,0.003445754,0.019025288
FGRAMPH1_01T24791,-10.40413275,4.395636248,0.002097307,0.012855377
FGRAMPH1_01T01641,-10.404821,5.414177751,0.001014381,0.007160152
FGRAMPH1_01T27369,-10.40509566,4.658476315,0.001145457,0.007879632
FGRAMPH1_01T24107,-10.40912335,5.170826616,0.001350196,0.009003889
FGRAMPH1_01T14279,-10.41197723,3.126798302,0.001836447,0.011554264
FGRAMPH1_01T10811,-10.41287992,5.662494345,0.001050331,0.007355831
